id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup,TypeofContactNULL,Motivation,EconomicPower,Child01,TripEasier,SalesPerformance,LivingCost,EconomicStability,TripFreaqency,NumberOfTrips_log,TravelCost,EconomicSegment,PackageMatch
1999,47,Self Enquiry,2,6.660575149839686,Salaried,male,2,3,Standard,3,2,0,2,Senior Manager,13.069344384328645,0,Single,Has Car,1_child,40s,0,6,33.98029539925448,1,6,0.900823106867042,8.742036377477353,18.689162469589963,0,1.0986122886681098,2.09861228866811,20,1.0
2000,34,Company Invited,1,7.496097345175956,Large Business,female,2,3,Deluxe,3,3,1,2,Manager,12.740285640185176,0,Married,No Car,0_child,30s,0,16,38.220856920555526,0,6,0.8004164999086151,7.7213852364758635,18.34601132186665,0,1.3862943611198906,2.386294361119891,40,0.8
2001,34,Company Invited,1,6.042632833682381,Small Business,male,2,3,Basic,3,1,1,2,Executive,12.611541086966117,1,Married,No Car,1_child,30s,0,16,49.18501023916786,1,9,0.992944659247747,7.006411714981175,12.485425676096456,0,0.6931471805599453,1.6931471805599454,11,1.0
2002,45,Company Invited,1,6.175867270105761,Salaried,male,2,3,Basic,4,16,1,2,Executive,12.53671003535001,1,Married,No Car,1_child,40s,0,16,48.89316913786504,1,9,0.9715234699170033,6.964838908527782,15.169419142773515,2,2.833213344056216,5.749820016084325,13,0.8
2004,49,Self Enquiry,1,6.293419278846481,Salaried,male,2,3,King,4,6,1,1,VP,13.185818812215604,0,Married,Has Car,1_child,40s,0,16,51.42469336764086,1,3,0.47668840531309226,7.03243669984832,21.75660104015575,1,1.9459101490553132,4.41886522358297,29,0.8
2005,49,Self Enquiry,1,6.398594934535208,Small Business,male,2,4,Deluxe,3,3,1,1,Manager,12.68618439021014,0,Married,No Car,1_child,40s,0,18,49.47611912181954,1,3,0.6251372435549492,7.04788021678341,13.701079141426952,0,1.3862943611198906,2.386294361119891,37,0.8
2006,48,Self Enquiry,1,7.13966033596492,Salaried,male,2,3,Deluxe,3,4,1,1,Manager,12.707805051017049,0,Divorced,No Car,1_child,40s,0,16,49.5604396989665,1,3,0.4201880564104668,7.701700030919423,16.774302667342507,0,1.6094379124341003,2.6094379124341005,16,0.8
2008,21,Self Enquiry,1,6.8679744089702925,Salaried,male,2,1,Basic,3,2,0,4,Executive,12.468440756144114,0,Single,No Car,1_child,20s,0,2,48.62691894896205,1,18,0.5824133524399249,7.556630761299462,15.08681331493438,0,1.0986122886681098,2.09861228866811,13,1.0
2009,41,Self Enquiry,1,6.293419278846481,Salaried,female,2,2,Deluxe,3,5,0,3,Manager,12.672024326710796,0,Divorced,Has Car,1_child,40s,0,4,38.016072980132385,1,3,0.9533768106261845,7.3461010589627795,16.727072111258252,1,1.791759469228055,2.791759469228055,16,0.8
2010,44,Self Enquiry,1,7.560601162768557,Salaried,male,2,3,Deluxe,3,3,0,4,Manager,12.611541086966117,0,Married,No Car,1_child,40s,0,6,49.18501023916786,1,3,1.5871753768857468,7.006411714981175,16.647234234795274,0,1.3862943611198906,2.386294361119891,16,0.8
2011,41,Self Enquiry,3,6.803505257608338,Small Business,male,2,4,Deluxe,3,3,0,2,AVP,13.122365377402328,0,Single,Has Car,1_child,40s,0,8,17.059074990623028,1,6,1.1758644547314234,11.41075250208898,16.534180375526933,0,1.3862943611198906,2.386294361119891,6,0.8
2012,46,Self Enquiry,1,7.560601162768557,Small Business,male,4,5,Deluxe,3,3,0,1,Manager,12.842691801748249,0,Divorced,No Car,2_child,40s,0,20,50.08649802681818,1,1,0.6613230737023945,7.134828778749028,13.870107145888108,0,1.3862943611198906,2.386294361119891,37,0.8
2013,40,Self Enquiry,1,6.580639137284949,Small Business,male,4,5,Deluxe,3,2,0,2,Manager,12.831358457069882,0,Single,Has Car,1_child,40s,0,20,50.04229798257254,1,2,1.5196092342066665,7.438468670765149,13.857867133635471,0,1.0986122886681098,2.09861228866811,37,0.8
2014,51,Self Enquiry,2,6.042632833682381,Large Business,male,2,4,Deluxe,3,1,0,3,AVP,13.141903225078927,1,Divorced,Has Car,1_child,50s,0,8,34.16894838520521,1,3,1.985889318495494,8.790570719116337,22.078397418132596,0,0.6931471805599453,1.6931471805599454,28,0.8
2015,51,Self Enquiry,2,6.175867270105761,Large Business,male,3,5,King,3,20,0,3,VP,13.14823773048866,0,Married,Has Car,2_child,50s,0,15,34.185418099270514,1,2,2.428808674792508,7.491873350705789,23.666827914879587,2,3.044522437723423,4.044522437723423,41,0.6
2016,27,Self Enquiry,2,7.496097345175956,Small Business,male,3,5,Basic,3,3,0,4,Executive,12.819692194075673,0,Divorced,Has Car,2_child,20s,0,15,33.33119970459675,1,6,2.6680549996953835,7.889041350200414,12.691495272134917,0,1.3862943611198906,2.386294361119891,5,1.0
2017,22,Self Enquiry,2,6.8679744089702925,Large Business,female,3,5,Basic,3,3,0,3,Executive,12.639642424709768,0,Married,No Car,2_child,20s,0,15,25.279284849419536,1,6,2.1840500716497186,7.47907835781643,16.684328000616894,0,1.3862943611198906,2.386294361119891,0,1.0
2018,30,Self Enquiry,3,7.313886831633462,Small Business,female,3,4,Basic,3,2,0,3,Executive,12.68822406568186,0,Divorced,Has Car,1_child,30s,0,12,12.68822406568186,1,6,1.6407144759334422,11.033238317984225,12.561341825025043,0,1.0986122886681098,2.09861228866811,4,1.0
2019,29,Company Invited,3,6.803505257608338,Small Business,female,3,4,Basic,3,3,0,3,Executive,12.954384865590017,0,Married,Has Car,1_child,20s,0,12,12.954384865590017,1,6,1.7637966820971351,10.363507892472011,12.824841016934117,0,1.3862943611198906,2.386294361119891,4,1.0
2020,42,Self Enquiry,2,6.175867270105761,Salaried,male,3,4,Basic,4,7,0,3,Executive,12.662043904976734,0,Married,Has Car,1_child,40s,0,12,32.92131415293951,1,6,1.9430469398340067,7.792027018447219,15.32107312502185,1,2.0794415416798357,4.619162312519753,12,0.8
2021,40,Self Enquiry,2,6.042632833682381,Salaried,male,3,4,Basic,3,2,0,3,Executive,12.46807530616534,0,Divorced,Has Car,1_child,40s,0,12,32.41699579602989,1,6,1.985889318495494,8.339849703120628,15.086371120460067,0,1.0986122886681098,2.09861228866811,12,1.0
2022,36,Company Invited,3,6.042632833682381,Salaried,male,4,4,Standard,3,2,0,1,Senior Manager,12.71066186327838,0,Married,No Car,1_child,30s,0,16,16.523860422261894,1,1,0.6619631061651647,10.59221821939865,18.176246464488088,0,1.0986122886681098,2.09861228866811,19,1.0
2023,39,Self Enquiry,3,6.042632833682381,Salaried,female,4,4,Deluxe,3,3,0,1,Manager,12.793862088206213,0,Divorced,No Car,2_child,30s,0,16,12.793862088206213,1,1,0.6619631061651647,10.661551740171845,16.8878979564322,0,1.3862943611198906,2.386294361119891,26,0.8
2024,35,Self Enquiry,2,7.560601162768557,Large Business,female,4,4,Deluxe,3,5,0,2,Manager,12.611541086966117,0,Divorced,Has Car,2_child,30s,0,16,25.223082173932234,1,1,1.0581169179238312,7.760948361209918,18.160619165231207,1,1.791759469228055,2.791759469228055,39,0.8
2025,21,Company Invited,2,6.803505257608338,Salaried,female,3,5,Deluxe,3,3,0,3,Manager,12.698635515785552,0,Single,Has Car,2_child,20s,0,15,25.397271031571105,1,4,2.2047458526214188,7.814544932791109,16.76219888083693,0,1.3862943611198906,2.386294361119891,15,0.8
2026,31,Company Invited,2,6.928537818164665,Small Business,female,3,4,Basic,4,12,1,3,Executive,12.506180941677355,1,Divorced,Has Car,0_child,30s,0,22,25.01236188335471,0,12,1.7319671646360069,9.16203731991015,12.381119132260583,2,2.5649493574615367,5.347424036192305,5,0.8
2027,56,Self Enquiry,2,6.493753839851686,Salaried,male,3,6,King,3,3,0,4,VP,13.140696297759192,0,Married,Has Car,1_child,50s,0,18,34.1658103741739,1,2,3.695859219780365,8.086582337082577,21.682148891302667,0,1.3862943611198906,2.386294361119891,30,0.6
2028,58,Self Enquiry,1,6.293419278846481,Small Business,female,3,5,Deluxe,3,4,0,3,Manager,12.807559477540902,0,Married,No Car,1_child,50s,0,15,38.4226784326227,1,2,2.383442026565461,7.115310820856056,13.832164235744175,0,1.6094379124341003,2.6094379124341005,37,0.8
2029,32,Self Enquiry,1,5.8888779583328805,Small Business,male,3,4,Basic,3,3,0,3,Executive,12.96272500100934,0,Married,No Car,0_child,30s,0,12,50.55462750393643,0,12,2.0377396313706515,7.856196970308691,12.833097750999249,0,1.3862943611198906,2.386294361119891,11,1.0
2030,57,Self Enquiry,1,6.042632833682381,Small Business,male,3,4,Standard,3,5,0,4,Senior Manager,12.877245141584652,0,Married,No Car,1_child,50s,0,12,50.221256052180145,1,2,2.647852424660659,7.1540250786581385,15.066376815654044,1,1.791759469228055,2.791759469228055,8,1.0
2031,26,Self Enquiry,1,6.734591659972948,Small Business,male,3,4,Standard,3,2,0,3,Senior Manager,12.77063617318953,0,Married,No Car,1_child,20s,0,12,49.80548107543917,1,2,1.7818452262402205,7.094797873994183,14.94164432263175,0,1.0986122886681098,2.09861228866811,8,1.0
2032,24,Self Enquiry,1,6.175867270105761,Large Business,male,3,4,Basic,3,2,0,3,Executive,12.696571064433227,0,Married,No Car,1_child,20s,0,12,49.51662715128958,1,6,1.9430469398340067,7.053650591351792,16.75947380505186,0,1.0986122886681098,2.09861228866811,2,1.0
2033,37,Company Invited,1,6.175867270105761,Small Business,female,3,5,Basic,3,3,0,4,Executive,12.822206483586298,0,Single,No Car,1_child,30s,0,15,38.46661945075889,1,12,3.238411566390011,7.771034232476543,12.693984418750436,0,1.3862943611198906,2.386294361119891,11,1.0
2034,54,Self Enquiry,2,6.580639137284949,Small Business,male,2,3,Super Deluxe,5,4,0,3,AVP,13.041632599731582,0,Married,No Car,0_child,50s,0,6,33.908244759302114,0,0,1.3676483107859998,9.12002279701509,16.43245707566179,0,1.6094379124341003,5.218875824868201,10,1.0
2035,33,Self Enquiry,2,6.042632833682381,Large Business,female,2,3,Standard,4,5,0,3,Senior Manager,12.782421930024343,0,Divorced,No Car,0_child,30s,0,6,25.564843860048686,0,6,1.4894169888716204,9.83263225386488,19.940578210837977,1,1.791759469228055,4.187639203842083,33,0.8
2036,52,Company Invited,2,6.293419278846481,Small Business,female,2,3,Standard,4,1,0,3,Senior Manager,12.899222326086994,0,Single,No Car,0_child,50s,0,6,25.798444652173988,0,12,1.4300652159392766,9.92247871237461,15.092090121521784,0,0.6931471805599453,2.539720770839918,3,0.8
2037,26,Self Enquiry,3,6.8679744089702925,Small Business,male,2,3,Basic,5,2,0,3,Executive,12.506180941677355,0,Married,Has Car,0_child,20s,0,6,16.258035224180563,0,18,1.310430042989831,10.874939949284656,12.381119132260583,0,1.0986122886681098,4.19722457733622,4,0.6
2039,52,Company Invited,2,6.580639137284949,Large Business,male,2,3,Standard,4,1,0,3,Senior Manager,12.899222326086994,0,Single,Has Car,0_child,50s,0,6,33.537978047826186,0,12,1.3676483107859998,9.449979726071057,20.12278682869571,0,0.6931471805599453,2.539720770839918,33,0.8
2040,29,Company Invited,2,6.803505257608338,Small Business,male,2,3,Basic,4,8,0,3,Executive,12.497476533426475,0,Single,No Car,0_child,20s,0,6,32.493438986908835,0,36,1.3228475115728513,9.613443487251134,12.372501768092212,1,2.1972245773362196,4.795836866004329,5,0.8
2041,34,Self Enquiry,3,6.493753839851686,Small Business,female,2,3,Standard,4,1,0,3,Senior Manager,12.791275419503938,0,Married,No Car,0_child,30s,0,6,12.791275419503938,0,6,1.3859472074176369,11.628432199549033,14.965792240819608,0,0.6931471805599453,2.539720770839918,22,0.8
2042,37,Company Invited,2,6.8679744089702925,Small Business,female,2,3,Basic,4,2,0,3,Executive,12.476466127844413,0,Divorced,No Car,0_child,30s,0,6,24.952932255688825,0,18,1.310430042989831,9.597281636803395,12.35170146656597,0,1.0986122886681098,3.147918433002165,5,0.8
2044,31,Company Invited,3,6.985641817639208,Small Business,male,2,3,Deluxe,4,4,0,3,Manager,12.521561987184691,1,Divorced,No Car,0_child,30s,0,6,16.2780305833401,0,6,1.2883569233788088,12.521561987184691,13.523286946159468,0,1.6094379124341003,3.9141568686511508,35,1.0
2045,40,Self Enquiry,1,6.8679744089702925,Small Business,male,2,3,Basic,4,2,0,3,Executive,12.47199212119983,1,Divorced,Has Car,0_child,40s,0,6,48.64076927267934,0,18,1.310430042989831,7.918725156317352,12.347272199987835,0,1.0986122886681098,3.147918433002165,11,0.8
2046,31,Self Enquiry,2,6.042632833682381,Small Business,male,2,3,Standard,5,1,0,3,Senior Manager,12.92122835193546,1,Married,Has Car,0_child,30s,0,6,33.595193715032195,0,6,1.4894169888716204,8.64296210831803,15.117837171764489,0,0.6931471805599453,3.386294361119891,3,0.6
2047,28,Company Invited,2,6.8679744089702925,Small Business,female,2,3,Basic,4,2,0,3,Executive,12.44199815840892,0,Divorced,No Car,0_child,20s,0,6,24.88399631681784,0,18,1.310430042989831,9.570767814160707,12.317578176824831,0,1.0986122886681098,3.147918433002165,5,0.8
2048,41,Self Enquiry,1,6.803505257608338,Small Business,female,2,3,Basic,4,2,0,4,Executive,12.50083335520969,0,Divorced,Has Car,0_child,40s,0,6,37.502500065629064,0,18,1.7637966820971351,7.937037050926786,12.375825021657594,0,1.0986122886681098,3.147918433002165,11,0.8
2049,26,Company Invited,1,6.042632833682381,Large Business,male,2,3,Standard,4,1,0,3,Senior Manager,12.767903122088438,1,Single,Has Car,0_child,20s,0,6,49.794822176144905,0,12,1.4894169888716204,8.106605156881546,19.917928870457963,0,0.6931471805599453,2.539720770839918,7,0.8
2050,40,Self Enquiry,1,6.175867270105761,Salaried,male,3,4,Basic,3,3,0,3,Executive,12.766790682908278,1,Divorced,Has Car,1_child,40s,0,12,49.790483663342286,1,6,1.9430469398340067,7.401038077048277,15.447816726319019,0,1.3862943611198906,2.386294361119891,13,1.0
2051,50,Company Invited,1,6.580639137284949,Salaried,female,3,4,Standard,4,8,0,4,Senior Manager,12.899222326086994,0,Married,Has Car,0_child,50s,0,12,38.69766697826098,0,4,2.431374774730666,7.477810044108402,18.445887926304405,1,2.1972245773362196,4.795836866004329,1,0.8
2052,35,Self Enquiry,1,6.293419278846481,Salaried,male,3,4,Basic,3,7,0,4,Executive,12.773106565250362,0,Divorced,No Car,0_child,30s,0,12,49.81511560447642,0,12,2.542338161669825,8.515404376833574,15.45545894395294,1,2.0794415416798357,3.0794415416798357,13,1.0
2053,48,Self Enquiry,1,6.042632833682381,Salaried,male,3,4,Standard,3,5,0,3,Senior Manager,12.82532029374977,0,Married,Has Car,0_child,40s,0,12,50.01874914562411,0,4,1.985889318495494,7.434968286231751,18.340208020062175,1,1.791759469228055,2.791759469228055,1,1.0
2054,47,Company Invited,1,6.985641817639208,Salaried,female,3,4,Standard,4,2,0,3,Senior Manager,12.873442938385883,0,Single,Has Car,0_child,40s,0,12,38.62032881515765,0,8,1.717809231171745,8.173614564054528,18.409023401891815,0,1.0986122886681098,3.147918433002165,1,0.8
2055,32,Self Enquiry,1,7.039660349862076,Salaried,male,3,4,Deluxe,3,3,0,3,Manager,12.732872991266811,0,Divorced,No Car,0_child,30s,0,12,49.658204665940566,0,4,1.704627695601125,8.488581994177874,16.80739234847219,0,1.3862943611198906,2.386294361119891,16,0.8
2056,49,Self Enquiry,1,6.660575149839686,Salaried,male,3,4,Basic,3,3,0,4,Executive,12.611541086966117,1,Single,No Car,1_child,40s,0,12,49.18501023916786,1,12,2.4021949516454453,7.643358234524919,15.259964715229003,0,1.3862943611198906,2.386294361119891,13,1.0
2057,60,Self Enquiry,1,6.493753839851686,Salaried,female,2,3,Deluxe,3,3,1,1,AVP,13.088301812927282,0,Divorced,No Car,0_child,60s,0,16,39.264905438781845,0,6,0.46198240247254563,8.725534541951522,20.155984791908015,0,1.3862943611198906,2.386294361119891,17,0.8
2058,54,Company Invited,1,6.398594934535208,Salaried,male,2,3,King,3,2,1,1,VP,13.07960409087847,0,Married,Has Car,1_child,50s,0,16,51.01045595442604,1,3,0.46885293266621186,6.975788848468516,21.58134674994948,0,1.0986122886681098,2.09861228866811,29,0.6
2059,46,Company Invited,1,6.175867270105761,Salaried,male,2,4,Standard,4,4,0,3,Senior Manager,12.980548629464844,0,Married,No Car,0_child,40s,0,8,50.624139654912895,0,6,1.9430469398340067,7.866999169372632,18.56218454013473,0,1.6094379124341003,3.9141568686511508,1,0.8
2060,30,Company Invited,2,6.175867270105761,Salaried,male,2,3,Basic,5,3,0,4,Executive,12.486375055128676,1,Single,Has Car,0_child,30s,0,6,32.46457514333456,0,36,1.9430469398340067,9.14752751291478,15.1085138167057,0,1.3862943611198906,4.772588722239782,12,0.6
2061,30,Company Invited,1,6.8679744089702925,Salaried,male,2,3,Standard,4,1,0,4,Senior Manager,12.801168643166632,0,Single,Has Car,0_child,30s,0,6,49.924557708349866,0,12,1.7472400573197748,8.127726122645479,18.305671159728284,0,0.6931471805599453,2.539720770839918,1,0.8
2062,31,Self Enquiry,3,6.042632833682381,Salaried,male,2,3,Standard,4,2,0,3,Senior Manager,12.78666963767576,0,Married,Has Car,0_child,30s,0,6,16.62267052897849,0,6,1.4894169888716204,11.118843163196312,18.28493758187634,0,1.0986122886681098,3.147918433002165,19,0.8
2063,34,Company Invited,1,6.175867270105761,Salaried,female,2,4,Standard,4,2,0,4,Senior Manager,12.8270952702805,0,Divorced,Has Car,0_child,30s,0,8,38.4812858108415,0,6,2.5907292531120087,8.144187473193968,18.342746236501117,0,1.0986122886681098,3.147918433002165,1,0.8
2064,38,Self Enquiry,1,6.803505257608338,Salaried,female,2,3,Basic,4,4,0,3,Executive,12.490954551171631,0,Single,No Car,0_child,30s,0,6,37.47286365351489,0,36,1.3228475115728513,8.32730303411442,15.114055006917676,0,1.6094379124341003,3.9141568686511508,13,0.8
2065,52,Self Enquiry,1,6.928537818164665,Salaried,male,2,3,Deluxe,4,1,0,5,AVP,12.929120802793014,0,Divorced,Has Car,0_child,50s,0,6,50.42357113089275,0,6,2.1649589557950084,8.208965589074928,19.91084603630124,0,0.6931471805599453,2.539720770839918,17,1.0
2066,48,Company Invited,1,6.175867270105761,Salaried,female,2,3,Standard,4,4,0,3,Senior Manager,12.876554906340424,0,Single,No Car,0_child,40s,0,6,38.62966471902127,0,12,1.457285204875505,8.584369937560282,18.41347351606681,0,1.6094379124341003,3.9141568686511508,1,0.8
2067,60,Company Invited,1,6.803505257608338,Salaried,male,2,3,Deluxe,4,5,0,4,AVP,12.832080592696933,0,Divorced,Has Car,0_child,60s,0,6,50.04511431151804,0,6,1.7637966820971351,8.147352757267893,19.76140411275328,1,1.791759469228055,4.187639203842083,17,1.0
2068,22,Self Enquiry,1,6.398594934535208,Salaried,female,4,5,Basic,4,8,0,4,Executive,12.68803881245561,1,Divorced,No Car,3_child,20s,0,20,38.06411643736683,1,1,3.1256862177747458,6.506686570490055,15.35252696307129,1,2.1972245773362196,4.795836866004329,13,0.8
2069,46,Company Invited,3,6.042632833682381,Small Business,female,3,4,Basic,4,4,0,4,Executive,12.480920206876716,0,Single,No Car,0_child,40s,0,12,12.480920206876716,0,24,2.647852424660659,12.480920206876716,12.35611100480795,0,1.6094379124341003,3.9141568686511508,4,0.8
2070,33,Company Invited,3,6.734591659972948,Small Business,female,3,4,Basic,4,1,0,3,Executive,12.4462542218331,0,Divorced,No Car,0_child,30s,0,12,12.4462542218331,0,12,1.7818452262402205,12.4462542218331,12.321791679614769,0,0.6931471805599453,2.539720770839918,4,0.8
2071,36,Self Enquiry,2,6.175867270105761,Salaried,female,2,3,Standard,4,5,1,3,Senior Manager,12.845663446540213,0,Single,No Car,0_child,30s,0,16,25.691326893080426,0,12,1.457285204875505,9.881279574261702,18.369298728552508,1,1.791759469228055,4.187639203842083,20,0.8
2073,47,Company Invited,3,6.493753839851686,Salaried,male,2,3,Standard,4,1,1,3,Senior Manager,12.782548359911411,1,Single,Has Car,0_child,40s,0,16,16.617312867884834,0,12,1.3859472074176369,12.17385558086801,18.27904415467332,0,0.6931471805599453,2.539720770839918,19,0.8
2074,55,Company Invited,1,6.042632833682381,Salaried,male,2,3,Standard,4,4,1,3,Senior Manager,12.821260987319455,0,Divorced,Has Car,0_child,50s,0,16,50.00291785054588,0,6,1.4894169888716204,8.140483166552034,18.334403211866825,0,1.6094379124341003,3.9141568686511508,1,0.8
2075,43,Company Invited,1,7.390798521735676,Salaried,male,3,4,Basic,3,5,1,4,Executive,12.650184584203783,1,Divorced,No Car,1_child,40s,0,22,49.335719878394755,1,6,2.164854034776545,7.66677853588108,15.306723346886582,1,1.791759469228055,2.791759469228055,13,1.0
2076,28,Self Enquiry,1,6.803505257608338,Small Business,male,2,4,Basic,4,7,0,3,Executive,12.644330802262578,0,Single,No Car,1_child,20s,0,8,49.31289012882405,1,18,1.7637966820971351,7.663230789250047,12.517887494239954,1,2.0794415416798357,4.619162312519753,11,0.8
2077,44,Company Invited,1,6.175867270105761,Small Business,female,2,4,Basic,4,5,0,4,Executive,12.679900204229568,0,Married,Has Car,0_child,40s,0,8,38.039700612688705,0,18,2.5907292531120087,7.350666785060619,12.553101202187273,1,1.791759469228055,4.187639203842083,11,0.8
