id,Age_int,TypeofContact_int,CityTier,Duration_int,Occupation_int,Gender_int,NumberOfPersonVisiting,NumberOfFollowups_normalized,ProductPitched_int,PreferredPropertyStar,NumberOfTrips_int,Passport,PitchSatisfactionScore,Designation_int,MonthlyIncome_int,customer_info_kekkon_int,customer_info_car_int,customer_info_child_int,ProdTaken
2067,60,1,1,900,0,0,2.0,3.0,3,4.0,5,0,4,3,374025.0,2,1,0,0
2068,22,0,1,600,0,1,4.0,5.0,0,4.0,2,0,4,0,323850.0,2,0,3,1
2069,46,1,3,420,1,1,3.0,4.0,0,4.0,4,0,4,0,263265.0,0,0,0,0
2070,33,1,3,840,1,1,3.0,4.0,0,4.0,1,0,3,0,254295.0,2,0,0,0
2071,36,0,2,480,0,1,2.0,3.0,1,4.0,5,1,3,2,379140.0,0,0,0,0
2073,47,1,3,660,0,1,2.0,3.0,1,4.0,1,1,3,2,355950.0,0,1,0,1
2074,55,1,1,420,0,1,2.0,3.0,1,4.0,4,1,3,2,370000.0,2,1,0,0
2075,43,1,1,1620,0,0,3.0,4.0,0,3.0,5,1,4,0,311820.0,2,0,1,1
2076,28,0,1,900,1,0,2.0,4.0,0,4.0,7,0,3,0,310000.0,0,0,1,0
2077,44,1,1,480,1,1,2.0,4.0,0,4.0,5,0,4,0,321225.0,1,1,0,0
2078,25,0,2,1860,0,0,4.0,4.0,2,4.0,3,0,2,1,363240.0,1,0,2,0
2079,22,0,2,660,1,1,4.0,5.0,0,3.0,2,0,2,0,495345.0,0,0,1,0
2080,28,0,2,1080,1,1,4.0,5.0,2,3.0,2,0,2,2,448110.0,1,1,1,0
2081,32,0,2,720,1,0,3.0,4.0,0,3.0,6,0,4,0,303285.0,0,0,2,0
2082,35,0,2,1500,1,0,3.0,5.0,2,3.0,3,0,3,1,400000.0,1,0,1,0
2083,33,0,2,1680,1,1,3.0,5.0,2,3.0,3,0,3,1,371280.0,0,0,1,0
2084,45,0,2,1860,1,0,3.0,4.0,1,3.0,2,0,4,2,324900.0,2,0,1,0
2086,25,0,1,960,2,0,4.0,5.0,0,3.0,3,0,1,0,314730.0,1,1,2,0
2089,25,1,3,960,1,1,3.0,4.0,0,3.0,3,1,3,0,326625.0,0,0,1,1
2090,23,1,2,1380,1,0,1.0,3.0,0,3.0,2,0,4,0,240000.0,0,1,0,1
2091,32,1,2,1860,0,0,1.0,1.0,0,3.0,2,0,4,0,253845.0,1,1,0,1
2092,34,0,2,1260,0,1,1.0,1.0,1,3.0,5,0,3,2,328320.0,1,1,0,0
2093,27,1,2,1080,1,0,1.0,1.0,0,3.0,2,1,3,0,257895.0,1,1,0,1
2094,52,1,2,480,0,1,1.0,4.0,3,5.0,2,1,4,3,557415.0,1,1,0,0
2095,37,0,1,480,2,0,4.0,4.0,0,3.0,7,0,2,0,321030.0,1,1,3,0
2096,37,0,1,480,1,0,3.0,4.0,0,3.0,3,1,3,0,338505.0,1,1,2,0
2097,51,0,1,540,0,0,3.0,3.0,1,3.0,6,0,5,4,572580.0,1,1,-1,0
2098,25,1,2,900,1,1,4.0,5.0,0,3.0,3,0,2,0,350000.0,1,1,2,0
2100,45,0,1,420,0,0,3.0,6.0,1,3.0,7,0,4,2,509760.0,1,0,2,0
2101,36,1,1,480,0,1,4.0,5.0,0,3.0,4,0,2,0,326445.0,1,0,3,0
2103,50,0,3,900,1,1,3.0,4.0,2,4.0,7,0,3,1,415905.0,0,0,1,0
2104,27,0,3,960,0,0,2.0,3.0,2,3.0,3,1,1,1,354330.0,0,0,1,0
2105,45,0,3,960,0,1,1.0,3.0,3,4.0,4,0,4,3,521745.0,0,1,0,0
2106,58,0,1,480,1,0,3.0,4.0,3,3.0,7,0,3,3,505860.0,2,1,2,0
2107,31,0,2,540,1,1,3.0,5.0,2,3.0,4,0,3,1,261600.0,2,0,0,0
2108,29,1,2,660,1,0,3.0,5.0,2,3.0,2,0,3,1,336435.0,0,0,1,0
2109,36,0,2,660,2,0,3.0,5.0,0,4.0,6,0,4,0,300000.0,1,1,1,1
2110,53,1,3,1260,1,1,3.0,5.0,1,3.0,5,0,5,2,393225.0,0,1,1,0
2111,52,0,1,960,0,0,3.0,4.0,0,3.0,7,1,3,0,537795.0,1,1,2,1
2112,36,0,2,1980,1,1,3.0,4.0,2,3.0,3,1,3,1,350000.0,1,1,1,0
2113,46,0,2,1920,1,1,4.0,4.0,2,3.0,2,0,3,1,355110.0,2,1,1,0
2114,36,0,2,900,0,0,3.0,5.0,0,3.0,3,0,4,0,300000.0,1,0,1,0
2115,44,1,3,420,0,0,3.0,5.0,2,4.0,3,0,3,1,325380.0,2,1,1,0
2116,41,1,2,480,0,1,3.0,5.0,2,3.0,3,0,4,1,350640.0,0,0,1,0
2118,41,0,1,480,0,1,3.0,5.0,3,5.0,3,0,2,3,500000.0,1,0,-1,0
2119,43,0,2,660,0,0,3.0,5.0,2,3.0,3,1,3,1,424605.0,1,1,1,0
2120,45,1,1,540,1,1,3.0,5.0,2,3.0,7,0,3,1,327090.0,0,1,1,0
2121,51,1,2,660,0,0,4.0,5.0,2,3.0,3,0,2,1,356595.0,0,0,1,0
2122,45,0,1,840,0,0,3.0,5.0,2,3.0,3,0,3,1,300000.0,1,0,1,0
2123,41,1,1,360,0,1,3.0,5.0,1,4.0,1,0,4,2,443070.0,2,0,1,0
2124,54,0,2,1500,1,1,3.0,5.0,2,3.0,3,0,4,1,348495.0,1,0,1,0
2125,33,0,2,660,1,1,3.0,5.0,2,3.0,3,0,3,1,333825.0,1,0,1,0
2126,55,0,1,420,0,0,4.0,5.0,0,3.0,3,0,2,0,369750.0,1,1,2,0
2127,37,0,1,1080,0,0,3.0,5.0,2,3.0,2,0,4,1,299895.0,1,0,1,0
2128,45,0,1,420,0,0,3.0,5.0,2,3.0,2,0,4,1,399450.0,1,0,1,0
2129,23,0,1,360,0,1,3.0,5.0,0,3.0,3,0,4,0,349305.0,1,1,2,0
2130,53,0,2,1680,1,1,3.0,4.0,3,3.0,5,0,3,2,451575.0,1,1,2,0
2131,45,0,1,660,1,1,4.0,5.0,0,3.0,5,0,4,0,317580.0,1,1,1,0
2132,41,0,2,1980,0,0,4.0,5.0,2,3.0,5,0,4,1,340000.0,0,0,1,0
2133,36,1,1,1860,0,0,4.0,5.0,2,3.0,3,0,2,1,330000.0,1,0,2,0
2134,55,0,2,900,0,0,1.0,4.0,3,5.0,2,1,1,3,544125.0,2,1,0,0
2135,58,0,3,780,0,0,3.0,4.0,1,3.0,2,0,3,4,551265.0,1,0,1,0
2136,36,0,1,720,1,1,3.0,5.0,0,4.0,7,0,4,0,300000.0,1,0,-1,0
2137,54,0,1,540,2,1,4.0,4.0,1,3.0,5,0,5,2,457125.0,1,1,1,0
2138,58,0,1,420,0,1,4.0,4.0,2,3.0,5,0,5,1,400000.0,1,1,1,0
2139,43,0,1,1560,1,1,4.0,4.0,3,3.0,5,0,3,3,559050.0,1,0,1,0
2140,40,0,1,600,1,0,4.0,5.0,2,3.0,3,0,4,1,324360.0,1,1,2,0
2141,57,0,1,480,0,0,2.0,3.0,1,3.0,4,0,5,4,545985.0,1,1,1,0
2142,46,0,1,840,0,0,2.0,4.0,1,3.0,5,0,3,2,364665.0,0,0,0,0
2143,27,1,3,840,1,1,2.0,3.0,0,3.0,2,0,4,0,255750.0,2,1,0,0
2144,33,0,2,1020,1,0,2.0,3.0,2,3.0,5,0,4,1,370995.0,1,1,0,0
2145,25,1,2,960,1,0,2.0,3.0,0,3.0,3,0,4,0,270405.0,0,0,0,1
2146,43,1,3,960,1,1,1.0,3.0,3,4.0,1,0,2,3,520935.0,0,1,0,0
2147,34,0,2,1920,1,1,3.0,5.0,2,3.0,3,0,3,1,414270.0,0,1,1,0
2148,32,0,2,1380,0,0,2.0,3.0,1,3.0,2,0,4,4,320115.0,0,0,1,0
2149,22,0,2,480,1,0,2.0,3.0,0,3.0,2,1,3,0,263250.0,1,1,1,0
2150,44,0,2,2040,1,0,3.0,4.0,2,3.0,2,0,5,1,358950.0,1,0,1,0
2151,23,1,2,780,1,1,3.0,4.0,0,3.0,2,0,3,0,308520.0,2,1,1,0
2153,38,0,2,2040,1,1,3.0,4.0,2,3.0,3,0,3,1,340000.0,1,1,1,0
2154,29,0,3,780,1,1,3.0,4.0,0,4.0,3,0,3,0,300000.0,2,0,1,1
2155,42,0,2,1860,1,0,3.0,4.0,2,3.0,2,0,4,1,353820.0,0,0,1,0
2156,47,1,3,1620,1,1,3.0,4.0,2,4.0,2,0,3,1,404625.0,0,1,2,0
2157,45,1,3,540,1,0,3.0,4.0,2,3.0,2,0,3,1,311250.0,1,1,1,0
2158,50,0,2,540,0,1,2.0,3.0,3,3.0,5,1,5,4,400000.0,1,1,0,1
2160,35,0,2,600,0,0,3.0,5.0,2,4.0,3,0,3,1,338700.0,1,0,1,0
2161,30,0,2,1560,0,0,3.0,4.0,2,3.0,3,0,4,1,400000.0,1,0,1,0
2162,24,0,2,840,0,1,3.0,4.0,0,3.0,5,0,3,0,310000.0,1,0,1,0
2163,32,0,2,1740,0,1,3.0,4.0,2,3.0,5,0,4,1,312330.0,1,0,1,0
2164,35,0,1,900,1,0,2.0,4.0,0,3.0,2,0,3,0,256650.0,1,1,0,0
2165,29,1,1,960,1,1,2.0,3.0,0,3.0,1,0,4,0,255690.0,1,0,0,0
2166,19,1,2,720,0,0,2.0,3.0,1,3.0,2,0,3,2,371025.0,0,1,0,0
2167,34,0,1,960,0,0,2.0,4.0,1,3.0,3,0,3,0,300000.0,1,0,1,0
2168,28,0,2,540,0,0,3.0,4.0,2,4.0,2,1,4,1,301365.0,1,0,1,0
2169,53,0,2,480,1,0,4.0,5.0,2,3.0,3,0,5,1,384120.0,2,1,1,0
2170,34,0,1,540,2,0,3.0,4.0,0,3.0,5,0,4,0,313740.0,2,1,1,0
2171,46,0,1,420,1,0,3.0,4.0,0,3.0,4,0,3,0,341520.0,1,1,2,0
2172,38,0,1,420,1,0,3.0,4.0,0,3.0,7,0,3,0,322845.0,1,0,2,0
2173,46,0,1,420,1,1,3.0,4.0,1,3.0,3,0,3,2,393780.0,1,0,1,0
2174,53,1,1,540,1,1,3.0,4.0,0,3.0,7,0,4,0,347955.0,1,0,2,0
2175,45,0,1,1260,1,0,3.0,4.0,0,3.0,5,0,4,0,259935.0,2,1,1,0
2176,29,0,1,720,2,0,3.0,4.0,0,3.0,5,0,3,0,270000.0,1,0,1,0
2177,44,0,1,540,1,0,3.0,4.0,2,3.0,7,0,5,1,363315.0,1,1,1,0
2178,26,0,1,660,2,0,3.0,4.0,0,4.0,3,0,3,0,314010.0,0,1,1,0
2179,35,1,1,1140,2,0,3.0,5.0,0,4.0,7,0,4,0,300000.0,1,0,1,0
2180,39,0,1,540,1,0,3.0,4.0,0,3.0,2,0,3,0,400000.0,1,1,1,0
2181,27,0,1,720,1,1,3.0,4.0,0,3.0,7,0,3,0,310680.0,2,1,1,0
2182,40,0,1,2100,1,0,3.0,4.0,2,3.0,5,0,3,1,323685.0,1,0,1,0
2183,52,0,1,480,1,1,3.0,4.0,0,4.0,3,0,3,0,317550.0,1,0,2,0
2184,31,0,1,840,1,1,3.0,4.0,0,3.0,3,0,3,0,259650.0,1,1,1,0
2185,39,1,1,1320,0,0,4.0,4.0,0,3.0,2,1,3,0,300000.0,1,0,1,1
2186,34,0,1,720,0,1,3.0,5.0,2,3.0,3,0,4,0,320265.0,1,0,2,0
2188,36,1,1,840,0,1,3.0,4.0,1,3.0,5,0,3,2,433545.0,1,0,1,0
2189,45,0,1,960,0,0,3.0,4.0,2,3.0,5,0,3,1,434235.0,1,0,1,0
2190,30,0,1,600,0,1,3.0,4.0,0,3.0,3,0,4,0,298485.0,1,1,2,0
2191,45,0,1,900,1,1,3.0,4.0,0,3.0,5,1,3,0,314010.0,2,0,2,0
2192,38,0,1,900,0,0,4.0,4.0,2,3.0,3,0,5,1,326400.0,1,0,1,0
2193,39,0,1,900,1,0,2.0,4.0,0,3.0,4,0,3,0,479325.0,1,1,0,0
2194,39,0,1,540,1,0,2.0,3.0,0,4.0,2,0,2,0,259545.0,1,1,0,0
2196,35,0,1,1560,1,0,4.0,6.0,0,3.0,3,0,4,0,358755.0,0,0,1,0
2197,43,0,1,420,0,0,2.0,3.0,1,3.0,5,0,3,4,540510.0,0,0,1,0
2198,49,1,2,1020,1,1,2.0,4.0,0,3.0,3,1,3,0,300000.0,1,0,1,1
2199,35,0,1,480,1,1,4.0,5.0,3,5.0,3,0,3,4,500000.0,1,1,-1,0
2200,33,0,1,420,1,1,3.0,5.0,0,5.0,2,0,2,0,449250.0,2,0,-1,0
2201,51,0,1,600,0,0,2.0,3.0,1,3.0,2,0,5,4,424020.0,1,1,0,0
2202,29,0,3,900,1,1,3.0,4.0,2,3.0,2,0,2,1,370000.0,2,0,2,0
2203,36,0,2,900,1,0,2.0,3.0,2,3.0,3,0,4,1,302340.0,1,0,0,0
2204,22,1,3,1020,1,0,2.0,3.0,0,3.0,2,0,3,0,260000.0,0,1,0,1
2205,25,0,2,960,1,0,2.0,3.0,0,3.0,3,0,3,0,296520.0,0,1,1,1
2206,36,0,2,900,2,1,2.0,3.0,0,3.0,4,0,3,0,263685.0,1,0,0,0
2207,25,0,2,1380,1,0,2.0,3.0,2,3.0,3,0,4,1,344595.0,1,0,0,0
2208,20,0,2,900,1,0,2.0,3.0,0,3.0,2,0,4,0,300000.0,2,1,0,1
2209,35,0,2,540,2,1,2.0,3.0,2,4.0,2,0,4,1,300195.0,2,1,0,0
2210,32,0,2,960,1,1,2.0,4.0,1,3.0,3,0,4,2,356145.0,1,1,0,0
2211,35,1,2,1020,1,1,2.0,3.0,0,3.0,3,0,3,0,300000.0,0,0,1,0
2212,10,1,2,840,1,1,2.0,3.0,3,3.0,7,0,3,2,375825.0,0,1,0,0
2213,32,0,2,960,1,1,2.0,3.0,1,3.0,4,0,4,2,400000.0,0,1,0,0
2215,22,0,2,540,2,0,2.0,3.0,0,3.0,7,0,3,0,267015.0,0,0,0,1
2216,34,0,2,780,1,1,2.0,3.0,1,3.0,1,0,3,2,356880.0,1,0,0,0
2217,55,1,2,480,2,0,2.0,3.0,1,3.0,2,0,4,2,346875.0,1,0,1,0
2218,53,0,2,780,1,0,2.0,3.0,1,3.0,4,0,4,2,381225.0,0,0,1,0
2219,7,0,2,2040,1,1,2.0,3.0,0,4.0,2,0,3,0,300000.0,2,1,0,0
2220,35,0,1,960,2,1,3.0,5.0,2,4.0,1,0,2,1,355260.0,0,0,2,0
2221,34,0,2,900,0,1,2.0,3.0,1,3.0,2,0,3,2,400000.0,0,0,1,0
2222,34,1,2,900,0,0,2.0,4.0,1,3.0,2,0,3,2,307605.0,2,0,0,0
2223,43,0,2,960,0,0,2.0,4.0,1,3.0,1,0,3,4,276345.0,1,0,1,0
2224,33,1,3,1260,0,1,2.0,3.0,2,3.0,3,0,3,1,356265.0,2,1,1,0
2225,26,1,2,900,0,1,2.0,3.0,2,3.0,3,0,3,1,306870.0,1,1,0,0
2226,45,1,3,1500,0,0,2.0,3.0,3,3.0,1,0,4,3,283020.0,2,1,0,0
2227,53,1,2,720,0,1,2.0,3.0,0,3.0,2,0,4,0,278340.0,2,1,1,1
2228,39,0,2,540,0,0,2.0,3.0,2,3.0,1,0,3,1,328620.0,2,1,0,0
2229,37,1,2,1440,0,1,2.0,3.0,2,3.0,2,0,4,1,306345.0,1,1,1,0
2231,41,0,2,720,0,0,2.0,3.0,1,3.0,1,0,3,2,400000.0,0,1,1,0
2232,31,0,2,840,0,1,2.0,3.0,1,3.0,4,0,3,2,354645.0,1,1,0,0
2233,47,0,2,1080,0,0,2.0,3.0,2,3.0,5,0,4,1,262890.0,1,1,0,0
2234,49,0,3,1320,0,0,2.0,3.0,2,3.0,1,0,4,1,344820.0,0,0,1,0
2236,30,0,2,480,0,1,2.0,3.0,2,3.0,2,0,3,1,305550.0,1,0,0,0
2237,32,1,3,1380,0,1,2.0,3.0,2,3.0,7,0,4,1,300000.0,2,0,1,0
2238,41,1,2,1320,0,1,2.0,3.0,2,3.0,5,0,3,1,305850.0,2,1,0,0
2239,55,0,2,900,0,0,3.0,2.0,2,3.0,7,0,2,1,361560.0,2,0,2,0
2242,26,0,2,540,0,1,2.0,3.0,2,3.0,3,1,3,1,300000.0,0,0,1,0
2243,49,1,2,840,0,0,2.0,3.0,0,4.0,1,1,4,0,276465.0,1,0,1,1
2244,25,0,1,2040,0,1,3.0,2.0,0,3.0,3,0,2,1,313455.0,1,0,2,0
2245,37,0,1,720,1,1,3.0,2.0,0,3.0,3,0,2,0,324705.0,1,0,2,0
2247,54,0,1,600,1,0,2.0,3.0,1,4.0,3,0,5,4,524385.0,1,1,0,0
2249,35,0,1,960,1,0,2.0,3.0,0,4.0,2,0,4,0,271695.0,1,1,1,0
2251,35,0,1,1620,1,1,2.0,3.0,0,3.0,1,0,4,0,261900.0,0,1,0,0
2253,37,1,1,660,1,1,2.0,4.0,0,3.0,3,0,4,0,333780.0,1,1,0,0
2254,36,0,1,540,1,0,2.0,4.0,0,3.0,6,0,3,0,258390.0,1,1,1,0
2255,36,0,1,900,1,1,2.0,3.0,0,4.0,5,0,4,0,342435.0,1,1,0,0
2256,45,1,1,1020,1,1,2.0,3.0,3,3.0,2,0,3,3,400000.0,2,1,0,0
2257,41,1,1,900,1,1,2.0,4.0,0,3.0,5,0,3,0,271785.0,1,1,1,0
2259,29,1,1,900,1,1,2.0,3.0,0,3.0,2,0,3,0,257700.0,2,1,0,0
2260,39,0,2,480,1,0,3.0,5.0,2,3.0,7,0,4,1,355710.0,2,0,1,0
2261,40,1,2,720,1,1,3.0,5.0,1,3.0,4,0,3,2,390855.0,1,1,1,0
2262,46,0,2,540,1,1,3.0,5.0,2,3.0,2,0,4,1,347220.0,2,0,1,0
2263,56,0,2,540,1,0,3.0,5.0,3,4.0,7,0,3,3,468300.0,2,1,2,0
2264,46,0,1,540,0,0,2.0,4.0,0,3.0,5,0,4,0,318645.0,1,1,1,0
2266,45,1,1,1080,0,0,2.0,3.0,2,3.0,1,0,3,1,263910.0,0,1,0,0
2267,42,0,1,840,0,1,2.0,3.0,1,3.0,4,0,4,2,433455.0,0,0,0,0
2268,38,0,1,720,0,0,2.0,3.0,2,4.0,2,0,4,1,274905.0,2,1,0,0
2269,43,0,1,540,0,1,2.0,3.0,2,3.0,5,0,4,1,311535.0,0,1,1,0
2271,34,1,1,300,0,0,2.0,4.0,1,4.0,2,0,2,2,447315.0,0,0,1,0
2272,45,1,1,420,1,0,2.0,3.0,0,3.0,4,1,5,0,342300.0,0,0,1,0
2273,37,1,2,600,0,1,3.0,5.0,2,3.0,3,0,3,1,310000.0,0,1,1,0
2274,45,1,2,540,0,0,3.0,5.0,0,3.0,5,0,4,0,300000.0,0,0,2,1
2275,55,0,2,900,0,0,3.0,5.0,2,3.0,3,0,4,1,370290.0,1,0,1,0
2276,27,0,2,660,0,0,3.0,5.0,2,3.0,3,0,4,1,343395.0,0,0,1,0
2277,30,0,2,780,1,1,4.0,4.0,2,3.0,2,0,4,1,324735.0,1,0,1,0
2278,41,0,2,1620,1,0,4.0,4.0,1,4.0,2,0,3,2,354840.0,1,1,1,0
2279,42,0,2,480,1,0,4.0,4.0,1,4.0,7,0,3,4,499695.0,1,0,1,0
2280,29,0,1,840,0,0,2.0,3.0,1,3.0,2,1,3,2,371415.0,1,0,1,0
2281,56,0,1,540,0,1,2.0,3.0,1,3.0,5,1,4,2,276465.0,0,0,1,0
2282,45,0,1,600,0,0,2.0,3.0,0,3.0,2,1,4,2,320835.0,2,0,0,0
2283,53,0,1,600,0,0,2.0,4.0,3,5.0,4,1,1,3,523260.0,1,0,1,0
2284,55,0,2,900,0,0,2.0,3.0,1,3.0,6,1,5,4,561000.0,1,1,1,0
2285,55,0,3,420,0,1,4.0,4.0,1,3.0,5,0,1,3,532395.0,1,0,3,0
2286,57,0,1,900,1,0,3.0,5.0,1,4.0,2,0,4,4,545535.0,1,0,1,1
2287,42,0,1,600,1,1,3.0,5.0,3,4.0,3,0,3,0,478140.0,0,0,2,1
2288,26,0,1,480,1,0,3.0,5.0,0,3.0,3,0,3,0,310245.0,0,1,2,0
2290,24,0,1,720,1,1,3.0,5.0,0,3.0,2,0,4,0,318090.0,1,0,1,0
2291,33,0,2,1620,1,1,4.0,4.0,0,3.0,3,1,4,0,317220.0,0,1,1,1
2292,38,0,1,720,1,1,4.0,4.0,0,4.0,3,0,3,0,326700.0,0,0,2,0
2293,50,0,1,1920,0,0,3.0,5.0,3,3.0,3,0,4,3,400000.0,0,0,1,0
2294,47,0,1,360,0,0,3.0,5.0,0,3.0,2,0,3,0,311040.0,1,0,1,0
2295,39,0,1,1860,0,1,3.0,5.0,2,4.0,3,0,4,1,351225.0,0,0,1,0
2296,56,0,1,900,0,0,2.0,3.0,1,3.0,2,0,4,4,515460.0,1,1,1,0
2297,44,0,1,600,1,0,4.0,4.0,0,3.0,3,0,4,0,328560.0,2,0,1,0
2298,40,0,1,840,2,1,2.0,4.0,0,4.0,2,0,3,0,276015.0,1,0,1,0
2299,32,1,1,900,1,1,2.0,4.0,0,4.0,3,0,3,0,319995.0,1,0,1,0
2300,54,1,3,900,1,1,2.0,2.0,2,3.0,2,0,1,1,386370.0,2,0,1,0
2302,33,0,3,840,0,0,2.0,1.0,1,3.0,2,0,2,2,451140.0,0,0,0,0
2303,35,0,3,480,0,0,2.0,3.0,2,3.0,5,0,1,1,265980.0,1,1,1,0
2304,55,0,1,960,1,1,3.0,6.0,0,3.0,5,0,4,0,318300.0,1,0,2,0
2305,21,0,2,720,0,0,3.0,2.0,1,3.0,3,0,2,0,375840.0,0,0,2,1
2306,34,0,2,780,1,1,3.0,2.0,0,3.0,2,0,2,0,324435.0,1,0,2,0
2307,27,1,1,840,1,1,2.0,1.0,0,3.0,1,0,2,0,260000.0,2,1,0,0
2308,30,0,1,900,2,0,2.0,2.0,0,3.0,7,0,2,0,313620.0,0,0,0,1
2309,46,0,3,840,1,1,2.0,3.0,1,4.0,2,0,1,2,373890.0,0,0,0,0
2310,48,0,3,660,1,0,2.0,2.0,1,4.0,2,0,1,2,377640.0,1,1,0,1
2311,28,0,1,600,2,0,2.0,2.0,1,4.0,2,0,2,2,436215.0,0,1,0,1
2312,51,0,1,600,0,1,2.0,1.0,1,4.0,1,0,2,2,366645.0,0,0,0,0
2313,48,1,1,960,1,0,2.0,1.0,0,4.0,2,0,1,0,270000.0,1,1,0,0
2314,2,1,1,960,1,1,2.0,1.0,0,4.0,3,0,2,0,278520.0,0,1,0,0
2315,48,0,1,420,0,1,3.0,6.0,2,3.0,2,1,4,1,386115.0,0,0,1,0
2316,36,0,1,420,1,1,3.0,2.0,0,3.0,3,0,1,0,316005.0,1,0,2,0
2317,26,1,3,960,0,1,1.0,3.0,1,3.0,2,0,1,2,386565.0,0,0,0,0
2318,42,0,3,720,1,1,4.0,5.0,2,3.0,2,0,4,1,340000.0,2,0,3,0
2319,29,0,2,480,1,0,4.0,4.0,0,3.0,5,0,3,0,367320.0,1,0,3,0
2320,26,0,2,1380,0,1,4.0,4.0,2,3.0,3,0,4,1,314790.0,2,1,1,0
2321,39,0,1,780,0,0,4.0,4.0,0,3.0,3,0,4,0,300000.0,2,1,1,0
2322,4,0,2,420,0,0,2.0,3.0,3,5.0,1,1,1,3,513255.0,0,0,0,1
2323,54,0,1,1680,1,0,4.0,4.0,2,3.0,5,0,4,4,483915.0,0,0,3,0
2324,54,0,1,1560,0,1,4.0,4.0,3,3.0,3,0,4,3,520000.0,1,1,1,0
2325,23,0,3,1920,0,1,2.0,5.0,2,4.0,1,0,2,1,297105.0,0,0,1,0
2327,28,0,2,960,1,1,2.0,4.0,0,4.0,2,0,2,0,265290.0,1,0,1,0
2328,44,0,1,900,0,0,2.0,1.0,3,3.0,5,0,2,3,501495.0,2,1,1,0
2329,39,0,3,900,1,0,3.0,4.0,1,3.0,2,0,3,2,324375.0,1,1,2,0
2330,35,1,2,420,1,1,3.0,4.0,1,4.0,2,0,2,2,403365.0,2,1,2,0
2331,54,1,2,540,0,0,3.0,4.0,1,4.0,2,0,1,2,330000.0,1,1,2,0
2332,52,1,2,600,1,1,3.0,4.0,1,4.0,2,0,1,2,420960.0,1,1,2,0
2333,52,0,2,1500,0,0,3.0,4.0,1,4.0,5,0,1,2,368040.0,1,1,2,0
2334,35,1,2,960,0,0,3.0,4.0,1,4.0,7,0,2,2,509235.0,1,1,2,0
2335,61,0,3,840,1,1,3.0,4.0,3,4.0,5,0,1,3,483600.0,2,1,2,0
2336,28,0,2,540,2,0,3.0,4.0,1,4.0,2,0,1,2,493890.0,1,0,2,0
2337,45,0,2,780,1,1,3.0,4.0,0,5.0,7,0,2,0,341985.0,1,0,2,0
2338,41,0,3,840,0,0,3.0,4.0,2,5.0,2,0,2,1,331050.0,2,0,2,0
2339,29,0,2,480,0,0,3.0,4.0,0,5.0,2,0,2,0,304035.0,1,0,2,0
2341,45,1,2,900,0,0,3.0,4.0,3,4.0,2,0,2,3,360540.0,2,1,2,0
2342,33,0,2,300,1,1,3.0,4.0,1,4.0,2,0,2,2,400000.0,2,0,2,0
2343,33,1,3,360,0,0,3.0,4.0,3,4.0,1,0,2,3,408675.0,2,1,2,0
2344,40,0,2,480,1,1,3.0,4.0,1,4.0,2,0,1,2,479745.0,1,1,2,0
2345,42,1,2,840,1,0,3.0,4.0,1,4.0,2,0,2,2,500000.0,0,1,2,0
2346,24,0,2,540,2,0,3.0,4.0,0,4.0,7,0,2,2,353535.0,0,0,2,0
2347,51,0,2,420,1,0,3.0,4.0,1,4.0,2,0,1,2,300000.0,1,1,2,0
2348,38,0,2,960,1,0,3.0,4.0,3,4.0,3,0,2,3,474315.0,0,1,2,0
2349,19,0,2,840,0,0,2.0,5.0,0,4.0,2,0,4,0,337185.0,0,1,1,0
2350,42,0,3,540,1,0,4.0,5.0,2,4.0,3,0,4,1,360000.0,0,0,1,0
2351,21,1,2,720,1,0,3.0,5.0,0,3.0,2,0,2,0,348405.0,0,1,2,0
2352,34,0,1,1740,1,1,3.0,4.0,1,5.0,2,0,1,2,338325.0,2,1,2,0
2353,52,1,1,600,0,0,3.0,4.0,1,4.0,2,0,2,2,300000.0,0,1,2,0
2354,31,0,1,660,1,1,3.0,4.0,0,4.0,3,0,1,0,319950.0,2,0,2,0
2355,40,0,1,600,1,1,3.0,4.0,1,4.0,2,0,1,2,479370.0,1,1,2,0
2356,34,0,1,900,1,0,3.0,4.0,0,4.0,3,0,2,0,388020.0,0,0,2,0
2357,58,0,1,840,0,0,3.0,4.0,1,4.0,2,0,2,2,360000.0,0,1,2,0
2358,47,1,1,720,2,0,3.0,4.0,1,4.0,2,0,1,2,362070.0,1,1,2,0
2359,22,0,1,900,1,0,3.0,4.0,0,3.0,2,0,3,0,322530.0,0,1,1,0
2360,25,0,1,600,0,0,4.0,4.0,3,3.0,7,0,3,3,420000.0,0,0,3,0
2361,35,1,2,960,1,0,3.0,3.0,2,3.0,3,0,2,1,303525.0,1,1,0,0
2363,45,0,1,660,0,0,3.0,4.0,0,3.0,5,0,2,0,280000.0,2,1,1,0
2366,35,0,1,900,1,1,3.0,4.0,0,3.0,1,0,2,0,268500.0,1,1,0,0
2367,54,0,1,660,0,1,3.0,4.0,1,3.0,2,1,2,2,449175.0,2,0,1,0
2368,30,0,1,420,0,1,4.0,5.0,0,3.0,3,0,4,0,351375.0,2,1,1,0
2369,28,0,1,600,1,1,4.0,5.0,0,3.0,3,0,3,0,321165.0,1,1,2,0
2370,41,1,2,660,1,1,2.0,2.0,2,3.0,3,0,1,1,351015.0,0,1,1,0
2371,32,0,2,960,1,0,2.0,3.0,2,3.0,3,0,1,1,350000.0,2,0,1,0
