id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,customer_info,ProdTaken,Age_int
1858,26才,Self Enquiry,1,15分,Small Business,Male,4.0,4.0,Basic,3.0,7,0,2,Exеcutivе,310455.0,結婚済み、車未所持、子供2人,0,26
1859,38歳,Self Enquiry,2,17分,Small Business,Male,4.0,4.0,Deluxe,3.0,2,0,1,Manager,465885.0,離婚済み、車未所持、2児,0,38
1860,45歳,Company Invited,2,13分,Small Business,Ｆｅｍａｌｅ,2.0,3.0,deluxe,3.0,1,0,1,Manager,354165.0,離婚済み、自家用車あり、子供なし,0,45
1861,52歳,Self Enquiry,2,13分,Large Business,Male,2.0,3.0,Standard,3.0,5,0,2,Senior Manager,371505.0,"結婚済み,車未所持,子供1人",0,52
1862,53歳,Self Enquiry,2,540秒,Salaried,female,2.0,3.0,standard,3.0,7,0,1,Manager,375840.0,独身、自動車未所有、子供1人,1,53
1863,38歳,Self Enquiry,2,8分,Large Business,Male,2.0,3.0,deluxe,3.0,年に7回,0,2,Manager,月収30.0万円,独身、乗用車所持、子供無し,0,38
1864,22歳,Self Enquiry,2,720秒,Small Business,Female,2.0,3.0,Basic,3.0,3,0,2,Executive,255525.0,独身、自動車未所有、1児,1,22
1865,31歳,Self Enquiry,2,8分,Small Business,Female,2.0,3.0,Basic,3.0,年に1回,0,2,Executive,251415.0,結婚済み、自動車所有、子供なし,0,31
1866,20代,Self Enquiry,2,17分,Small Business,Female,2.0,3.0,Standard,3.0,3,0,2,Senior Mαnαger,256995.0,結婚済み、乗用車所持、子供無し,0,25
1869,２９歳,Company Invited,1,8分,Small Business,FEMALE,4.0,4.0,BASIC,3.0,年に3回,0,1,Executive,322395.0,"独身、車所持,子供1人",0,29
1870,51歳,Self Enquiry,1,20分,Salaried,Male,2.0,3.0,staոdard,3.0,年に2回,0,4,Senior Manager,月収37.0万円,結婚済み	自動車所有	こども1人,0,51
1871,３２歳,Self Enquiry,1,25分,Salaried,Female,2.0,3.0,Deluxe,3.0,年に3回,0,4,Manager,320640.0,結婚済み、車保有、子供1人,0,32
1872,33歳,Self Enquiry,1,720秒,Small Business,Ｆｅｍａｌｅ,4.0,4.0,Basic,3.0,3,0,1,Executive,309510.0,離婚済み 自動車未所有 子供2人,0,33
1873,31際,Self Enquiry,1,480秒,Small Business,FEMALE,4.0,4.0,Basic,3.0,年に3回,0,2,Executive,331575.0,離婚済み 車所持 子供有り 1人,1,31
1874,３１歳,Company Invited,1,960秒,Salaried,male,3.0,5.0,Βasic,3.0,3,0,3,Executive,311805.0,"離婚済み,車所持,子供2人",0,31
1875,43歳,Company Invited,1,32分,Salaried,Male,3.0,5.0,Deluxe,3.0,3,0,4,Manager,月収30.0万円,"結婚済み,車保有なし,子供2人",0,43
1876,24歳,Self Enquiry,2,7分,Salaried,Male,2.0,3.0,Basic,3.0,3,1,2,Executive,257550.0,独身 自動車未所有 子供なし,1,24
1877,20代,Self Enquiry,2,2040秒,Salaried,male,4.0,4.0,Basic,3.0,3,0,2,Executive,月収40.0万円,結婚済み/車所持/こども3人,0,25
1878,37歳,Self Enquiry,1,8分,Small Business,Male,2.0,3.0,De|uxe,3.0,1,0,1,Manager,295005.0,"独身,自動車未所有,子供1人",0,37
1879,29才,Company Invited,1,16分,Salaried,Male,2.0,300.0,Basic,3.0,5,0,1,Executive,月収40.0万円,離婚済み 自動車所有 子供無し,0,29
1880,36歳,Self Enquiry,1,13分,Large Business,male,3.0,6.0,Basic,3.0,3,0,4,Executive,月収32.0万円,未婚、車所持、子供2人,0,36
1881,37歳,Self Enquiry,3,22分,Small Business,MALE,3.0,6.0,BASIC,3.0,6,0,4,Executive,439905.0,結婚済み/車未所持/こども2人,1,37
1882,29才,Self Enquiry,2,13分,Small Business,Male,4.0,4.0,Basic,3.0,年に2回,0,4,Executive,310650.0,"結婚済み、乗用車所持,子供3人",0,29
1883,31才,Self Enquiry,2,20分,Small Business,Male,4.0,4.0,Standard,3.0,3,0,3,Senior Manager,372705.0,結婚済み、車なし、子供有り(3人),0,31
1884,29際,Self Enquiry,2,13分,Salaried,male,3.0,6.0,Basic,3.0,3,0,1,Executive,312630.0,独身、車未所持、こども2人,1,29
1885,27歳,Self Enquiry,1,16分,Small Business,male,3.0,6.0,Basic,3.0,年に3回,0,2,Executive,262035.0,独身、車未所持、1児,1,27
1886,50代,Self Enquiry,1,7分,Salaried,Male,2.0,3.0,Standard,3.0,3,1,2,Senior Manager,365655.0,"離婚済み
自動車未所有
非育児家庭",1,55
1888,28歳,Self Enquiry,2,1500秒,Small Business,Male,2.0,3.0,deluxe,3.0,年に2回,0,4,Manager,323025.0,結婚済み／自家用車なし／こども1人,0,28
1889,50才,Self Enquiry,2,480秒,Salaried,Male,4.0,5.0,Deluxe,3.0,7,0,1,Manager,340800.0,結婚済み、自動車未所有、こども1人,0,50
1890,37歳,Company Invited,2,900秒,Salaried,Female,1.0,3.0,BASIC,3.0,2,0,4,Senior Manager,273465.0,結婚済み 車なし 子供無し,0,37
1891,47歳,Self Enquiry,2,14分,Salaried,Male,2.0,3.0,Super Ꭰeluxe,4.0,2,0,2,AVP,502800.0,離婚済み 車未所持　子供なし,0,47
1892,41歳,Self Enquiry,2,540秒,Small Business,Male,2.0,3.0,Deluxe,3.0,年に2回,0,2,Manager,332025.0,結婚済み 自動車未所有　子供1人,0,41
1893,30代,Company Invited,3,10分,Small Business,Female,2.0,3.0,Basic,3.0,2,0,2,Executive,268770.0,結婚済み 乗用車所持 子供1人,0,35
1894,31才,Company Invited,2,900秒,Small Business,Ｍａｌｅ,2.0,3.0,Basic,3.0,2,0,1,Executive,251250.0,独身　自動車所有　子供なし,1,31
1895,50際,Self Enquiry,2,6分,Salaried,male,2.0,3.0,STANDARD,4.0,2,0,2,Senior Manager,347955.0,結婚済み 車所持 子供なし,1,50
1896,58歳,Company Invited,2,27分,Small Business,Female,2.0,3.0,DELUXE,4.0,6,0,2,Manager,363315.0,未婚 車あり 子供1人,0,58
1897,29歳,Self Enquiry,2,15分,Salaried,Male,2.0,3.0,Deluxe,3.0,2,0,2,АVP,382125.0,結婚済み、自動車所有、子供なし,0,29
1898,59歳,Company Invited,2,15分,Small Business,Female,2.0,3.0,Deluxe,3.0,2,0,2,Manager,338970.0,離婚済み／車未所持／子供1人,0,59
1899,二十六歳,Company Invited,3,14分,Large Business,male,2.0,3.0,Standard,3.0,2,0,2,Senior Manager,377205.0,結婚済み 車所持 子供なし,1,26
1900,56歳,Self Enquiry,2,1440秒,Small Business,Male,2.0,3.0,Super Deluxe,4.0,1,0,2,AVP,504060.0,"独身,車保有なし,子供無し",1,56
1901,55歳,Company Invited,3,6分,Small Business,FEMALE,2.0,3.0,Standard,3.0,1,0,2,Manager,299535.0,結婚済み 車未所持 子供1人,0,55
1902,40代,Company Invited,2,6分,Salaried,Male,2.0,3.0,Standard,3.0,5,0,2,Senior Manager,336735.0,未婚	自動車所有	子供なし,0,45
1903,51歳,Company Invited,2,12分,Salaried,Female,2.0,3.0,Standard,3.0,2,0,2,Senior Manager,351480.0,"離婚済み,自動車所有,子供1人",0,51
1904,32歳,Self Enquiry,2,8分,Salaried,Male,2.0,300.0,Basic,3.0,年に2回,0,2,Executive,271125.0,結婚済み、車未所持、こども1人,0,32
1905,34才,Company Invited,2,17分,Small Business,Ｍａｌｅ,2.0,4.0,Standard,3.0,年に3回,0,2,Senior Manager,月収38.0万円,未婚、車未所持、子供1人,1,34
1906,38歳,Company Invited,2,9分,Small Business,Male,2.0,3.0,Basic,3.0,年に6回,0,2,Executive,月収30.0万円,結婚済み　車あり　子供無し,0,38
1907,４１歳,Company Invited,3,14分,Salaried,Fe Male,2.0,3.0,Standard,3.0,2,0,1,Senior Manager,429030.0,離婚済み、車所持、子供なし,0,41
1909,42歳,Self Enquiry,2,18分,Small Business,Male,2.0,300.0,Deluxe,4.0,5,0,1,Manager,316605.0,離婚済み 車所持 子供なし,0,42
1910,33歳,Self Enquiry,2,19分,Salaried,MALE,2.0,3.0,Deluxe,3.0,3,0,1,Manager,317715.0,結婚済み 車未所持 子供ゼロ,0,33
1912,36歳,Company Invited,2,14分,Salaried,male,2.0,3.0,Standard,3.0,3,0,2,Senior Manager,387615.0,結婚済み 車未所持 こども1人,0,36
1913,38歳,Company Invited,2,15分,Salaried,Female,2.0,4.0,Basic,3.0,2,0,1,Executive,259500.0,離婚済み、自動車所有、子供無し,0,38
1914,19歳,Self Enquiry,3,900秒,Salaried,Female,2.0,3.0,Basic,3.0,2,0,1,Executive,263040.0,"離婚済み,自動車所有,子供なし",0,19
1915,34歳,Self Enquiry,2,900秒,Salaried,female,2.0,3.0,Standard,3.0,5,0,2,Senior Manager,月収40.0万円,"未婚、自動車未所有,子供なし",0,34
1916,39歳,Self Enquiry,2,15分,Small Business,Male,2.0,3.0,Deluxe,4.0,3,0,2,Mαnager,322260.0,独身、車未所持、子供なし,0,39
1917,40際,Self Enquiry,2,540秒,Salaried,male,2.0,3.0,Standard,4.0,2,0,1,Senior Manager,411150.0,"離婚済み,自動車未所有,子供1人",0,40
1918,32歳,Self Enquiry,2,15分,Small Business,Female,2.0,4.0,Deluxe,3.0,3,0,1,Manager,370695.0,離婚済み	車なし	子供1人,0,32
1919,五十二歳,Self Enquiry,3,14分,Small Business,fe male,2.0,3.0,Super Deluxe,3.0,年に3回,0,2,AVP,477090.0,未婚 車所持　子供なし,0,52
1920,46歳,Self Enquiry,2,32分,Salaried,male,2.0,3.0,Standard,3.0,5,0,2,Senior Manager,367425.0,独身/車未所持/非育児家庭,1,46
1921,40代,Company Invited,2,420秒,Large Business,Female,2.0,3.0,Standard,4.0,2,0,1,Senior Manager,380985.0,結婚済み、車あり、子供無し,0,45
1922,50代,Company Invited,2,1380秒,Small Business,Female,2.0,3.0,Deluxe,3.0,2,0,2,Manager,346410.0,"離婚済み、自動車所有,子供なし",0,55
1923,56歳,Self Enquiry,2,12分,Salaried,Ｍａｌｅ,2.0,3.0,King,4.0,1,0,2,VP,522675.0,離婚済み、車未所持、子供なし,0,56
1926,26歳,Company Invited,3,10分,Salaried,Female,2.0,3.0,Standard,4.0,2,0,2,Senior Manager,352635.0,離婚済み、自動車所有、子供ゼロ,0,26
1927,22際,Company Invited,3,6分,Large Business,FEMALE,2.0,3.0,Standard,3.0,2,0,2,Senior Manager,月収30.0万円,離婚済み 車所持 子供1人,0,22
1928,33際,Self Enquiry,2,26分,Salaried,Male,2.0,4.0,Deluxe,3.0,2,0,1,Manager,355470.0,未婚 自動車未所有 子供1人,0,33
1929,21歳,Company Invited,2,16分,Large Business,Ｍａｌｅ,2.0,3.0,Basic,3.0,3,0,2,Executive,263130.0,独身 車未所持 子供なし,0,21
1930,34歳,Company Invited,2,18分,Large Business,Female,2.0,4.0,Basic,3.0,7,0,2,Executive,273915.0,独身	自動車所有	無子,1,34
1931,36歳,Self Enquiry,3,27分,Salaried,Ｍａｌｅ,2.0,3.0,Deluxe,3.0,2,0,1,Manager,322320.0,離婚済み 自家用車なし 子供1人,0,36
1932,26歳,Company Invited,2,7分,Small Business,Ｆｅｍａｌｅ,2.0,3.0,Basic,3.0,3,0,1,Executive,249315.0,離婚済み 車保有 子供なし,0,26
1933,30代,Company Invited,2,11分,Salaried,MALE,2.0,3.0,Deluxe,3.0,年に2回,0,2,Manager,367995.0,未婚 車未所持 子供無し,0,35
1934,38歳,Company Invited,3,11分,Salaried,Male,2.0,3.0,standard,3.0,5,0,1,Senior Manager,315105.0,"未婚、車あり,子供1人",0,38
1935,30代,Self Enquiry,2,1080秒,Salaried,Male,2.0,3.0,Deluxe,3.0,1,0,2,Manager,316005.0,離婚済み、乗用車所持、子供なし,0,35
1936,45歳,Self Enquiry,2,12分,Salaried,Male,2.0,3.0,SUPER DELUXE,3.0,4,0,1,AVP,458625.0,離婚済み／乗用車所持／子供なし,0,45
1937,34歳,Company Invited,2,7分,Small Business,Male,2.0,3.0,Super Deluxe,3.0,2,0,2,AVP,479655.0,未婚、乗用車所持、子供1人,0,34
1938,54才,Self Enquiry,2,7分,Salaried,Female,3.0,5.0,Basic,3.0,2,0,3,Executive,366465.0,離婚済み 車あり こども1人,0,54
1939,52歳,Self Enquiry,1,11分,Small Business,MALE,3.0,6.0,Basic,3.0,年に3回,0,2,Executive,331170.0,結婚済み、車未所持、子供1人,0,52
1940,43歳,Self Enquiry,1,9分,Large Business,Ｍａｌｅ,3.0,5.0,Super Deluxe,3.0,1,0,2,VP,535845.0,離婚済み／自動車未所有／子供2人,0,43
1941,３１歳,Company Invited,1,11分,Small Business,Ｍａｌｅ,4.0,4.0,Basic,3.0,3,0,2,Executive,325725.0,結婚済み 車保有なし 子供2人,0,31
1942,30歳,Self Enquiry,2,840秒,Small Business,Male,4.0,5.0,DELUXE,3.0,3,0,2,Manager,350850.0,結婚済み 車未所持 こども1人,0,30
1944,22歳,Company Invited,1,1440秒,Small Business,Male,1.0,3.0,Basıc,3.0,年に2回,0,4,Executive,253845.0,独身 車未所持 子供なし,0,22
1945,32才,Company Invited,1,15分,Small Business,Female,2.0,2.0,Basic,3.0,2,0,4,Executive,337980.0,離婚済み/自家用車なし／子供1人,0,32
1946,24才,Self Enquiry,1,960秒,Small Business,Male,2.0,3.0,Basic,3.0,3,0,3,Executive,250905.0,結婚済み/自動車所有/子供1人,0,24
1948,49歳,Self Enquiry,1,10分,Salaried,Ｆｅｍａｌｅ,2.0,3.0,Deluxe,3.0,4,0,4,Manager,322560.0,"未婚,自動車未所有,子供1人",0,49
1949,30歳,Self Enquiry,2,9分,Salaried,ｆｅ　ｍａｌｅ,2.0,3.0,DELUXE,3.0,2,1,1,Manager,351285.0,未婚	車所持	子供なし,0,30
1950,29歳,Company Invited,3,15分,Salaried,female,2.0,3.0,Standard,3.0,2,1,2,Senior Manager,382335.0,未婚 自動車所有 子供なし,0,29
1951,４７歳,Company Invited,2,12分,Salaried,Fe Male,2.0,4.0,STANDARD,3.0,5,1,1,Senior Manager,月収45.0万円,離婚済み、自家用車あり、子供有り 1人,0,47
1952,52際,Self Enquiry,2,7分,Small Business,female,2.0,3.0,standard,3.0,2,1,2,Senior Manager,365205.0,結婚済み、車所持、子供なし,0,52
1953,37才,Self Enquiry,2,960秒,Salaried,Male,2.0,3.0,Standard,3.0,年に3回,1,2,Senior Manager,344745.0,結婚済み、車未所持、無子,0,37
1954,30歳,Self Enquiry,2,8分,Small Business,Male,2.0,3.0,Deluxe,3.0,年に1回,1,2,Manager,252450.0,結婚済み、自動車未所有、子供なし,0,30
1955,37歳,Self Enquiry,2,30分,Small Business,MALE,3.0,2.0,Deluxe,3.0,年に1回,0,4,Manager,332895.0,"結婚済み,車未所持,こども2人",0,37
1956,20才,Company Invited,3,15分,Small Business,Female,2.0,1.0,Basic,3.0,2,0,3,Executive,311325.0,結婚済み　車所持　1児,0,20
1957,29才,Company Invited,2,8分,Small Business,Ｍａｌｅ,2.0,2.0,Deluxe,3.0,5,0,4,Manager,465345.0,"結婚済み
自動車所有
子供1人",0,29
1958,20歳,Self Enquiry,2,15分,Small Business,FEMALE,2.0,2.0,Basic,4.0,年に2回,0,3,Executive,314790.0,離婚済み、車所持、こども1人,0,20
1959,34際,Self Enquiry,1,1020秒,Large Business,Male,3.0,5.0,Deluxe,3.0,3,0,4,Manager,358875.0,結婚済み、乗用車なし、子供1人,0,34
1960,33歳,Company Invited,2,15分,Small Business,Female,2.0,3.0,SUPER DELUXE,3.0,2,0,2,Executive,274245.0,"離婚済み,自動車未所有,子供なし",1,33
1961,38歳,Self Enquiry,1,14分,Salaried,Female,4.0,5.0,Deluxe,3.0,年に3回,0,2,Manager,378930.0,未婚 車未所持 こども2人,0,38
1962,36歳,Company Invited,1,1620秒,Salaried,Male,2.0,3.0,Standard,3.0,2,0,2,Senior Manager,357570.0,結婚済み／車あり／無子,0,36
1964,３６才,Company Invited,1,9分,Salaried,MALE,2.0,3.0,Delu×e,3.0,4,0,1,Manager,327075.0,離婚済み、車未所持、子供なし,0,36
1965,36歳,Company Invited,1,600秒,Salaried,Male,2.0,4.0,Deluxe,3.0,3,0,1,Manager,月収30.0万円,結婚済み／自動車未所有/こども1人,0,36
1966,35歳,Self Enquiry,1,540秒,Salaried,female,2.0,3.0,basic,3.0,4,0,1,Executive,264315.0,離婚済み、車未所持、子供なし,0,35
1968,35才,Self Enquiry,1,660秒,Salaried,MALE,2.0,3.0,Deluxe,3.0,1,0,2,Manager,311100.0,独身、車未所持、子供有り 1人,0,35
1969,40歳,Self Enquiry,1,600秒,Large Business,ｍａｌｅ,2.0,3.0,Basic,3.0,2,0,2,Executive,259110.0,結婚済み 車未所持 子供なし,1,40
1970,30代,Company Invited,1,11分,Large Business,Male,2.0,3.0,Standard,3.0,4,0,2,Senior Manager,392835.0,独身　自動車未所有　こども1人,0,35
1971,23歳,Self Enquiry,1,840秒,Small Business,Female,2.0,3.0,Basic,3.0,2,0,2,Executive,月収26.0万円,結婚済み、自動車未所有、子供1人,1,23
1972,40歳,Self Enquiry,1,8分,Salaried,male,2.0,3.0,Ѕtandard,3.0,4,0,2,Senior Manager,315930.0,独身	自家用車なし	子供なし,1,40
1973,30代,Self Enquiry,1,19分,Small Business,Male,2.0,4.0,𐊡asi𝘤,3.0,2,0,1,Exеcutive,260805.0,独身、自動車所有、子供1人,0,35
1974,38歳,Company Invited,1,18分,Small Business,Ｍａｌｅ,2.0,3.0,Basic,3.0,1,0,2,Executive,255255.0,離婚済み 自家用車あり 子供なし,1,38
1975,34歳,Company Invited,1,1320秒,Small Business,male,2.0,3.0,Standard,4.0,年に2回,0,2,Senior Manager,314730.0,結婚済み　車所持　子供なし,0,34
1977,41歳,Company Invited,1,8分,Small Business,Female,2.0,3.0,Super Deluxe,3.0,5,0,1,AVP,388155.0,独身、自家用車なし、子供無し,0,41
1978,54歳,Company Invited,1,23分,Salaried,fe male,2.0,3.0,Deluxe,3.0,4,0,1,Manager,344985.0,離婚済み、車所持、子供なし,0,54
1979,42歳,Company Invited,1,8分,Small Business,Fe Male,2.0,4.0,STANDARD,3.0,2,0,2,Senior Manager,360435.0,未婚 自動車未所有 子供1人,0,42
1980,37歳,Self Enquiry,1,600秒,Large Business,male,2.0,4.0,basic,3.0,2,0,1,Executive,月収30.0万円,独身、車未所持、子供1人,0,37
1982,51歳,Self Enquiry,1,7分,Salaried,MALE,2.0,3.0,Deluxe,3.0,年に7回,0,2,Manager,357060.0,結婚済み、車未所持、1児,0,51
1983,39歳,Self Enquiry,1,27分,Salaried,Male,2.0,3.0,Standard,3.0,年に2回,0,1,Senior Manager,367845.0,"結婚済み,車保有なし,子供なし",0,39
1984,18歳,Self Enquiry,1,840秒,Salaried,Female,3.0,5.0,Deluxe,3.0,年に3回,0,4,Manager,317010.0,独身、自動車未所有、子供有り 1人,0,18
1985,37歳,Company Invited,1,9分,Salaried,male,3.0,6.0,Basic,3.0,5,1,1,Executive,323625.0,離婚済み 車未所持 子供1人,1,37
1986,32歳,Self Enquiry,2,1080秒,Salaried,Female,2.0,1.0,Deluxe,3.0,2,0,4,Manager,261225.0,"離婚済み,車なし,1児",0,32
1987,29才,Self Enquiry,2,24分,Salaried,FE MALE,2.0,3.0,Deluxe,3.0,1,0,3,Manager,327900.0,未婚	車所持	1児,0,29
1988,42才,Company Invited,2,1020秒,Salaried,ＭＡＬＥ,3.0,1.0,Super Deluxe,4.0,7,0,3,AVP,月収43.0万円,独身　車所持　子供2人,0,42
1989,30代,Self Enquiry,2,16分,Small Business,Male,3.0,5.0,Basic,3.0,6,0,4,Executive,554670.0,未婚　自動車未所有　子供有り(2人),0,35
1991,31歳,Self Enquiry,1,840秒,Small Business,Female,2.0,3.0,Basic,3.0,2,0,3,Executive,256830.0,結婚済み/自動車所有/子供1人,0,31
1992,40代,Self Enquiry,1,24分,Small Business,Male,2.0,2.0,Basic,3.0,2,0,4,Executive,356280.0,離婚済み/車なし/子供1人,0,45
1993,33歳,Self Enquiry,1,7分,Small Business,Male,2.0,3.0,Basic,3.0,4,0,4,Executive,262665.0,"結婚済み,自動車未所有,子供1人",0,33
1995,32歳,Company Invited,1,10分,Small Business,ＭＡＬＥ,2.0,3.0,Deluxe,3.0,3,0,4,Manager,314490.0,結婚済み/車未所持/子供1人,0,32
1997,34歳,Company Invited,1,1020秒,Small Business,Female,2.0,3.0,Basic,3.0,4,0,5,Executive,264555.0,離婚済み/車保有/子供1人,0,34
1998,52歳,Company Invited,2,900秒,Small Business,Male,2.0,3.0,Super Deluxe,3.0,6,0,1,AVP,473055.0,離婚済み 自動車所有 子供1人,0,52
1999,47歳,Self Enquiry,2,780秒,Salaried,Fe Male,2.0,3.0,Standard,3.0,2,0,2,Senior Manager,474180.0,未婚、自家用車あり、こども1人,0,47
2000,３４歳,Company Invited,1,30分,Large Business,FEMALE,2.0,3.0,Deluxe,3.0,3,1,2,Manager,341220.0,結婚済み/車未所持/子供なし,0,34
2001,34歳,Company Invited,1,420秒,Small Business,ｍａｌｅ,2.0,3.0,basic,3.0,1,1,2,Executive,月収30.0万円,結婚済み 車未所持 子供1人,1,34
2002,45歳,Company Invited,1,480秒,Salaried,Male,2.0,300.0,Basic,4.0,年に4回,1,2,Executive,278370.0,結婚済み／車なし／子供1人,1,45
2004,49歳,Self Enquiry,1,9分,Salaried,Male,2.0,3.0,King,4.0,6,1,1,VP,532755.0,結婚済み/自動車所有/こども1人,0,49
2005,49歳,Self Enquiry,1,600秒,Small Business,Male,2.0,4.0,DELUXE,3.0,3,1,1,Manager,323250.0,結婚済み 自動車未所有 子供1人,0,49
2006,48歳,Self Enquiry,1,21分,Salaried,MALE,2.0,3.0,Deluxe,3.0,年に1回,1,1,Manager,330315.0,離婚済み/車未所持/子供1人,0,48
2008,二十一歳,Self Enquiry,1,16分,Salaried,MALE,2.0,1.0,Basic,3.0,2,0,4,Executive,月収26.0万円,独身 車未所持 こども1人,0,21
2009,41歳,Self Enquiry,1,9分,Salaried,Female,2.0,2.0,DELUXE,3.0,5,0,3,Manager,318705.0,離婚済み	車あり	子供1人,0,41
2010,四十四歳,Self Enquiry,1,1920秒,Salaried,Male,2.0,3.0,Deluxe,3.0,3,0,4,Manager,月収30.0万円,結婚済み／自動車未所有／子供有り 1人,0,44
2011,41歳,Self Enquiry,3,15分,Small Business,Male,2.0,4.0,Super Deluxe,3.0,3,0,2,AVP,月収50.0万円,独身、自動車所有、子供有り(1人),0,41
2012,46歳,Self Enquiry,1,32分,Small Business,Male,4.0,5.0,Deluxe,3.0,3,0,1,Manager,378015.0,離婚済み　車保有なし　2児,0,46
2013,40歳,Self Enquiry,1,12分,Small Business,Male,4.0,5.0,Deluxe,3.0,2,0,2,Manager,373755.0,未婚、自動車所有、子供有り 2人,0,40
2014,51歳,Self Enquiry,2,7分,Large Business,Male,2.0,4.0,Super Deluxe,3.0,1,0,3,AVP,509865.0,離婚済み、車所持、こども1人,1,51
2015,五十一歳,Self Enquiry,2,8分,Large Business,Male,3.0,5.0,king,3.0,年に5回,0,3,VP,513105.0,結婚済み 乗用車所持 子供2人,0,51
2016,27歳,Self Enquiry,2,1800秒,Small Business,male,3.0,5.0,Basic,3.0,3,0,4,Executive,369420.0,離婚済み 車保有 子供2人,0,27
2017,22際,Self Enquiry,2,16分,Large Business,Female,3.0,5.0,Basic,3.0,3,0,3,Executive,308550.0,結婚済み/自家用車なし/こども2人,0,22
