Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child
40,Self Enquiry,3,1740.0,Salaried,female,3.0,4.0,Deluxe,3.0,3,0,2,Manager,373875.0,0,Single,No Car,1_child
44,Self Enquiry,2,960.0,Small Business,male,3.0,4.0,Deluxe,3.0,12,0,2,Manager,343440.0,0,Divorced,No Car,1_child
33,Self Enquiry,2,660.0,Small Business,female,3.0,5.0,Deluxe,3.0,2,0,1,Manager,308025.0,0,Single,No Car,1_child
42,Self Enquiry,2,540.0,Salaried,male,3.0,4.0,Basic,3.0,5,0,2,Executive,330825.0,0,Married,No Car,1_child
37,Self Enquiry,2,900.0,Small Business,female,3.0,4.0,Deluxe,3.0,20,0,2,Manager,249060.0,0,Married,No Car,1_child
27,Company Invited,2,660.0,Salaried,male,3.0,5.0,Deluxe,3.0,3,0,2,Manager,317055.0,0,Married,No Car,1_child
40,Self Enquiry,1,1680.0,Salaried,male,3.0,5.0,Deluxe,3.0,5,0,1,Manager,337425.0,0,Married,No Car,1_child
53,Company Invited,1,,Salaried,female,3.0,5.0,Basic,3.0,4,0,1,Executive,250000.0,0,Married,No Car,0_child
27,Self Enquiry,1,480.0,Small Business,female,3.0,5.0,Deluxe,3.0,8,0,2,Manager,340830.0,0,Divorced,Has Car,0_child
39,Company Invited,2,420.0,Salaried,male,2.0,5.0,Deluxe,3.0,3,0,3,Manager,353835.0,0,Married,Has Car,1_child
56,Self Enquiry,1,480.0,Small Business,male,3.0,5.0,Deluxe,3.0,7,1,2,Manager,407550.0,0,Single,Has Car,1_child
52,Self Enquiry,2,600.0,Small Business,male,3.0,4.0,Deluxe,3.0,7,0,2,AVP,462330.0,0,Divorced,No Car,2_child
32,Company Invited,2,600.0,Small Business,female,2.0,6.0,Basic,3.0,3,0,3,Executive,300165.0,1,Single,No Car,1_child
40,Self Enquiry,1,540.0,Small Business,female,4.0,4.0,King,4.0,12,0,1,VP,540555.0,0,Married,Has Car,1_child
30,Self Enquiry,1,840.0,Small Business,male,4.0,5.0,Basic,3.0,3,0,2,Executive,300000.0,0,Married,Has Car,1_child
39,Self Enquiry,1,540.0,Small Business,female,4.0,5.0,Basic,3.0,2,0,1,Executive,312285.0,0,Divorced,No Car,1_child
40,Company Invited,1,1800.0,Small Business,female,4.0,5.0,Deluxe,3.0,3,0,1,Manager,350000.0,0,Married,No Car,1_child
38,Self Enquiry,1,720.0,Salaried,male,2.0,6.0,Basic,3.0,4,0,4,Executive,378660.0,0,Single,No Car,1_child
35,Self Enquiry,1,540.0,Small Business,female,2.0,5.0,Basic,3.0,3,0,4,Executive,321390.0,0,Married,Has Car,1_child
30,Self Enquiry,2,1320.0,Salaried,male,3.0,4.0,Deluxe,3.0,5,1,2,Manager,333270.0,0,Divorced,No Car,1_child
0,Self Enquiry,1,2100.0,Salaried,male,2.0,5.0,Deluxe,3.0,4,0,5,Manager,411795.0,0,Divorced,No Car,1_child
26,Self Enquiry,2,660.0,Large Business,male,3.0,4.0,Deluxe,3.0,5,0,4,Senior Manager,391980.0,0,Single,No Car,2_child
51,Self Enquiry,2,420.0,Small Business,male,3.0,4.0,Basic,3.0,7,0,4,Executive,306510.0,0,Married,No Car,2_child
32,Self Enquiry,2,540.0,Large Business,male,3.0,4.0,Deluxe,3.0,3,0,4,Manager,354900.0,0,Single,No Car,2_child
10,Company Invited,1,900.0,Small Business,male,3.0,4.0,Basic,3.0,8,0,2,Executive,325050.0,1,Single,No Car,1_child
51,Company Invited,1,840.0,Salaried,male,3.0,4.0,Deluxe,3.0,5,0,2,Manager,355980.0,0,Married,No Car,2_child
39,Company Invited,1,1860.0,Small Business,female,3.0,5.0,Deluxe,3.0,12,0,2,Manager,310000.0,0,Divorced,No Car,1_child
38,Self Enquiry,1,600.0,Small Business,female,3.0,4.0,Standard,3.0,7,0,2,Senior Manager,353280.0,0,Single,Has Car,2_child
45,Self Enquiry,1,480.0,Small Business,male,3.0,4.0,Basic,3.0,5,0,2,Executive,317940.0,0,Married,No Car,1_child
50,Self Enquiry,1,420.0,Salaried,female,3.0,4.0,Standard,3.0,2,0,1,Senior Manager,418455.0,0,Single,No Car,2_child
34,Company Invited,1,840.0,Salaried,female,3.0,4.0,Basic,3.0,2,0,2,Executive,330000.0,0,Divorced,Has Car,1_child
30,Self Enquiry,1,720.0,Salaried,male,3.0,4.0,Basic,3.0,5,0,2,Executive,300000.0,0,Married,No Car,1_child
55,Company Invited,1,420.0,Small Business,female,3.0,4.0,Deluxe,3.0,2,0,1,Manager,330615.0,0,Single,No Car,1_child
20,Self Enquiry,1,780.0,Salaried,male,3.0,4.0,Basic,3.0,3,0,2,Executive,257025.0,1,Single,Has Car,1_child
45,Company Invited,1,960.0,Small Business,male,3.0,4.0,Deluxe,3.0,5,0,1,Manager,400000.0,0,Divorced,No Car,1_child
40,Company Invited,1,1440.0,Small Business,male,3.0,4.0,Standard,3.0,8,0,2,Senior Manager,384000.0,0,Single,Has Car,1_child
36,Self Enquiry,1,420.0,Small Business,male,3.0,4.0,Basic,3.0,2,0,2,Executive,310000.0,0,Single,Has Car,1_child
41,Company Invited,1,900.0,Salaried,male,3.0,4.0,Deluxe,3.0,nan,0,1,AVP,548025.0,0,Single,No Car,2_child
54,Company Invited,1,900.0,Salaried,male,3.0,4.0,Standard,3.0,2,0,1,Senior Manager,434160.0,0,Married,Has Car,1_child
45,Self Enquiry,1,1680.0,Salaried,male,3.0,4.0,Standard,3.0,4,0,2,Manager,393780.0,0,Single,No Car,1_child
47,Company Invited,1,420.0,Small Business,male,3.0,4.0,Deluxe,3.0,1,0,2,AVP,395295.0,0,Married,Has Car,1_child
44,Self Enquiry,1,420.0,Large Business,male,3.0,4.0,Basic,3.0,28,0,2,Executive,328200.0,0,Single,No Car,2_child
45,Self Enquiry,1,840.0,Salaried,male,3.0,4.0,Standard,4.0,2,0,1,Senior Manager,371025.0,0,Divorced,Has Car,1_child
35,Company Invited,1,660.0,Small Business,female,3.0,4.0,Basic,3.0,5,0,2,Executive,315570.0,0,Married,No Car,1_child
47,Company Invited,1,480.0,Salaried,male,3.0,4.0,Deluxe,3.0,8,0,1,Manager,430000.0,0,Married,No Car,1_child
28,Self Enquiry,1,840.0,Small Business,female,3.0,5.0,Basic,3.0,12,0,2,Executive,323280.0,0,Married,No Car,2_child
33,Self Enquiry,1,1200.0,Salaried,male,3.0,4.0,Basic,3.0,12,0,2,Executive,305220.0,0,Divorced,Has Car,1_child
26,Self Enquiry,1,480.0,Small Business,male,3.0,4.0,Basic,3.0,3,0,2,Executive,314025.0,0,Married,No Car,1_child
37,Self Enquiry,1,600.0,Large Business,female,3.0,4.0,Basic,3.0,4,0,1,Executive,269850.0,0,Divorced,Has Car,2_child
55,Self Enquiry,1,540.0,Small Business,female,3.0,5.0,King,4.0,6,0,2,VP,500000.0,0,Single,No Car,1_child
30,Self Enquiry,1,540.0,Salaried,male,3.0,4.0,Basic,3.0,2,0,2,Executive,326655.0,0,Single,No Car,1_child
26,Self Enquiry,1,540.0,Small Business,male,3.0,4.0,Deluxe,3.0,2,0,1,Manager,317895.0,0,Divorced,No Car,1_child
52,Self Enquiry,2,1980.0,Small Business,female,3.0,4.0,Deluxe,3.0,20,0,1,AVP,500000.0,0,Married,No Car,2_child
40,Self Enquiry,2,960.0,Salaried,male,3.0,4.0,Deluxe,3.0,12,0,4,Manager,300000.0,0,Married,Has Car,2_child
31,Self Enquiry,2,720.0,Small Business,male,3.0,4.0,Deluxe,3.0,12,0,2,Manager,264975.0,0,Married,Has Car,1_child
59,Company Invited,1,480.0,Salaried,male,3.0,4.0,Deluxe,3.0,nan,1,2,AVP,520000.0,0,Married,Has Car,1_child
54,Company Invited,1,720.0,Salaried,male,3.0,4.0,Standard,3.0,5,1,2,Senior Manager,400000.0,0,Married,No Car,2_child
35,Self Enquiry,2,480.0,Salaried,female,3.0,6.0,Deluxe,3.0,20,0,1,Manager,362010.0,0,Divorced,Has Car,1_child
51,Self Enquiry,2,900.0,Small Business,male,3.0,6.0,King,4.0,6,0,2,VP,550000.0,0,Divorced,No Car,1_child
50,Self Enquiry,1,1380.0,Salaried,male,3.0,4.0,Deluxe,3.0,5,0,1,AVP,510330.0,0,Married,Has Car,1_child
40,Self Enquiry,1,840.0,Large Business,female,3.0,4.0,Standard,3.0,2,0,2,Senior Manager,510000.0,0,Married,Has Car,1_child
27,Self Enquiry,3,960.0,Small Business,male,2.0,4.0,Basic,4.0,7,1,2,Executive,266295.0,1,Single,No Car,0_child
35,Self Enquiry,2,600.0,Salaried,male,3.0,2.0,Deluxe,3.0,3,1,2,Manager,313800.0,0,Married,No Car,2_child
46,Self Enquiry,1,660.0,Small Business,male,3.0,5.0,Basic,3.0,3,0,4,Executive,327870.0,0,Married,No Car,2_child
36,Self Enquiry,1,360.0,Small Business,female,3.0,4.0,King,3.0,2,0,4,VP,326430.0,0,Married,Has Car,2_child
30,Self Enquiry,1,780.0,Small Business,female,4.0,4.0,Basic,3.0,3,0,4,Senior Manager,397860.0,0,Divorced,Has Car,3_child
38,Self Enquiry,1,720.0,Salaried,female,3.0,4.0,Deluxe,3.0,5,0,3,Manager,310785.0,0,Divorced,No Car,1_child
59,Company Invited,1,480.0,Salaried,male,3.0,4.0,Standard,3.0,2,0,5,Senior Manager,447435.0,0,Married,Has Car,2_child
21,Company Invited,3,900.0,Small Business,male,1.0,3.0,Basic,3.0,1,0,2,Manager,260940.0,1,Single,No Car,0_child
30,Self Enquiry,2,1380.0,Small Business,female,1.0,1.0,Basic,3.0,2,0,1,Executive,261510.0,0,Single,No Car,0_child
21,Self Enquiry,2,900.0,Small Business,female,1.0,3.0,Basic,3.0,2,0,2,Executive,260310.0,0,Single,No Car,0_child
37,Company Invited,2,840.0,Salaried,male,2.0,2.0,Standard,3.0,8,0,1,Senior Manager,374730.0,0,Divorced,Has Car,1_child
20,Self Enquiry,2,360.0,Small Business,male,2.0,0.0,Basic,3.0,2,0,1,Executive,254730.0,0,Married,No Car,1_child
40,Self Enquiry,1,360.0,Large Business,male,3.0,6.0,Basic,3.0,3,0,2,Executive,309930.0,0,Married,Has Car,1_child
45,Self Enquiry,2,840.0,Small Business,male,4.0,4.0,King,3.0,8,0,3,VP,529875.0,0,Divorced,Has Car,3_child
56,Self Enquiry,1,840.0,Salaried,male,3.0,4.0,Deluxe,3.0,nan,0,1,AVP,567900.0,1,Married,Has Car,1_child
36,Company Invited,1,840.0,Small Business,female,2.0,1.0,Standard,3.0,2,0,1,Senior Manager,409425.0,0,Single,Has Car,1_child
32,Company Invited,1,480.0,Small Business,female,1.0,1.0,Basic,3.0,2,0,2,Executive,258975.0,0,Divorced,Has Car,0_child
30,Self Enquiry,1,1020.0,Salaried,female,2.0,1.0,Deluxe,3.0,3,0,1,Manager,300000.0,0,Single,No Car,1_child
49,Company Invited,1,,Small Business,male,2.0,0.0,Deluxe,3.0,1,0,1,Manager,294930.0,0,Single,No Car,1_child
0,Company Invited,1,1740.0,Salaried,male,2.0,2.0,Deluxe,3.0,3,0,2,Manager,,0,Single,No Car,1_child
34,Company Invited,1,1080.0,Small Business,female,1.0,1.0,Basic,4.0,2,0,2,Executive,270000.0,0,Single,Has Car,0_child
29,Company Invited,2,960.0,Small Business,female,1.0,3.0,Basic,4.0,1,0,2,Executive,255075.0,0,Single,No Car,0_child
52,Self Enquiry,3,960.0,Small Business,male,1.0,1.0,Deluxe,5.0,3,0,2,AVP,450000.0,0,Divorced,No Car,0_child
53,Self Enquiry,1,720.0,Small Business,female,1.0,3.0,Standard,4.0,2,0,2,Senior Manager,317010.0,0,Married,Has Car,0_child
32,Company Invited,2,480.0,Small Business,female,2.0,5.0,Basic,4.0,2,0,4,Executive,317805.0,1,Single,Has Car,0_child
42,Self Enquiry,2,360.0,Salaried,male,2.0,5.0,Basic,5.0,7,0,4,Executive,313710.0,0,Married,No Car,0_child
58,Self Enquiry,1,1860.0,Salaried,female,2.0,5.0,Deluxe,4.0,4,0,4,AVP,413955.0,0,Divorced,Has Car,0_child
42,Self Enquiry,2,720.0,Salaried,male,2.0,5.0,Basic,5.0,5,0,4,Executive,331995.0,1,Married,Has Car,0_child
25,Company Invited,2,1320.0,Small Business,male,1.0,3.0,Basic,3.0,2,1,2,Executive,260000.0,1,Married,No Car,0_child
40,Self Enquiry,2,480.0,Salaried,male,1.0,2.0,Deluxe,5.0,5,1,1,Senior Manager,322050.0,0,Divorced,Has Car,0_child
50,Self Enquiry,1,540.0,Salaried,male,2.0,3.0,Deluxe,3.0,4,0,5,AVP,500000.0,0,Divorced,Has Car,0_child
49,Self Enquiry,1,660.0,Small Business,male,3.0,4.0,Super Deluxe,3.0,6,0,2,AVP,524565.0,0,Married,No Car,0_child
45,Company Invited,2,900.0,Large Business,male,1.0,3.0,Basic,4.0,2,0,2,Executive,256950.0,1,Single,Has Car,0_child
58,Self Enquiry,2,900.0,Small Business,male,2.0,3.0,Deluxe,3.0,12,0,5,Manager,340000.0,0,Married,No Car,1_child
28,Company Invited,3,1020.0,Small Business,female,2.0,5.0,Basic,4.0,4,0,3,Executive,250170.0,1,Single,Has Car,0_child
41,Self Enquiry,2,2160.0,Salaried,female,3.0,5.0,Deluxe,3.0,7,0,2,Manager,363720.0,0,Married,Has Car,1_child
34,Company Invited,2,1080.0,Small Business,female,3.0,5.0,Deluxe,3.0,3,0,1,Manager,344775.0,0,Married,Has Car,1_child
43,Company Invited,2,960.0,Salaried,female,3.0,5.0,Deluxe,3.0,1,0,2,Manager,400000.0,0,Married,Has Car,2_child
20,Self Enquiry,2,840.0,Large Business,male,3.0,5.0,Deluxe,3.0,3,0,2,Manager,319470.0,0,Single,Has Car,1_child
35,Company Invited,3,1080.0,Salaried,male,3.0,5.0,Deluxe,3.0,3,0,1,Manager,336015.0,0,Single,No Car,1_child
50,Self Enquiry,2,1320.0,Small Business,female,3.0,5.0,Basic,3.0,2,0,2,Executive,337800.0,0,Single,Has Car,1_child
31,Self Enquiry,2,960.0,Large Business,male,3.0,5.0,Basic,3.0,7,0,2,Executive,315615.0,0,Single,No Car,2_child
43,Self Enquiry,2,540.0,Small Business,male,3.0,4.0,King,3.0,nan,0,3,VP,541575.0,0,Married,No Car,2_child
49,Self Enquiry,1,480.0,Small Business,male,3.0,5.0,King,3.0,6,0,1,VP,566205.0,0,Married,No Car,1_child
37,Company Invited,1,1200.0,Small Business,male,3.0,5.0,Deluxe,3.0,3,0,2,Manager,324735.0,0,Divorced,Has Car,1_child
50,Self Enquiry,1,720.0,Small Business,male,3.0,5.0,Standard,3.0,3,0,2,Senior Manager,450000.0,0,Married,Has Car,1_child
36,Self Enquiry,1,1020.0,Salaried,male,4.0,4.0,Deluxe,3.0,3,0,2,Manager,383820.0,0,Single,Has Car,1_child
34,Company Invited,2,600.0,Small Business,male,2.0,0.0,Deluxe,3.0,4,0,2,Manager,307815.0,0,Single,No Car,1_child
32,Self Enquiry,1,840.0,Salaried,male,3.0,5.0,Standard,3.0,8,0,1,Senior Manager,457395.0,0,Married,Has Car,2_child
25,Company Invited,2,840.0,Salaried,male,3.0,4.0,Basic,3.0,7,0,4,Executive,266625.0,1,Single,No Car,1_child
44,Self Enquiry,2,540.0,Salaried,male,3.0,4.0,Deluxe,3.0,2,0,4,Senior Manager,365220.0,0,Married,No Car,1_child
53,Self Enquiry,1,900.0,Salaried,female,4.0,4.0,Deluxe,3.0,7,0,1,Manager,364200.0,0,Married,No Car,1_child
33,Company Invited,2,1020.0,Small Business,male,3.0,4.0,Standard,3.0,3,1,3,Senior Manager,375270.0,0,Married,Has Car,0_child
32,Self Enquiry,1,480.0,Salaried,male,3.0,4.0,King,3.0,24,0,4,VP,554625.0,0,Married,Has Car,2_child
33,Self Enquiry,1,480.0,Small Business,male,4.0,4.0,Basic,3.0,3,0,4,Executive,328470.0,0,Single,Has Car,3_child
23,Company Invited,2,540.0,Small Business,male,3.0,6.0,Deluxe,3.0,2,0,2,Manager,324885.0,0,Married,No Car,1_child
55,Self Enquiry,1,480.0,Large Business,female,3.0,4.0,Standard,4.0,2,0,1,Senior Manager,461805.0,0,Married,Has Car,0_child
27,Company Invited,2,600.0,Large Business,male,3.0,4.0,Standard,4.0,7,0,2,Senior Manager,393060.0,1,Married,No Car,0_child
55,Company Invited,1,300.0,Salaried,female,3.0,4.0,Standard,4.0,2,0,1,Senior Manager,366960.0,0,Single,Has Car,0_child
52,Self Enquiry,2,720.0,Small Business,male,3.0,4.0,Deluxe,3.0,6,0,4,Manager,400000.0,0,Married,Has Car,1_child
32,Company Invited,2,780.0,Small Business,male,3.0,4.0,Basic,3.0,5,0,3,Executive,441060.0,0,Married,Has Car,2_child
42,Self Enquiry,2,1920.0,Small Business,male,4.0,4.0,Deluxe,3.0,3,0,3,Manager,332820.0,0,Single,No Car,3_child
45,Self Enquiry,2,1860.0,Small Business,male,3.0,4.0,Deluxe,3.0,1,0,3,Manager,453165.0,0,Divorced,Has Car,2_child
35,Self Enquiry,3,900.0,Small Business,male,3.0,4.0,Deluxe,3.0,2,0,3,Manager,315855.0,0,Married,Has Car,1_child
40,Company Invited,2,420.0,Small Business,female,3.0,4.0,Deluxe,3.0,5,0,3,Manager,300000.0,0,Single,No Car,2_child
51,Self Enquiry,2,360.0,Salaried,male,2.0,3.0,Standard,4.0,2,0,1,Senior Manager,387990.0,0,Divorced,No Car,0_child
34,Self Enquiry,3,1080.0,Salaried,male,2.0,3.0,Standard,4.0,20,0,1,Senior Manager,400000.0,0,Divorced,No Car,0_child
44,Self Enquiry,1,360.0,Salaried,male,2.0,3.0,Standard,4.0,2,0,1,Senior Manager,369075.0,0,Married,Has Car,0_child
48,Company Invited,2,360.0,Salaried,male,2.0,4.0,Standard,4.0,2,0,2,Senior Manager,379050.0,0,Single,No Car,0_child
54,Company Invited,1,540.0,Salaried,male,2.0,3.0,Standard,4.0,2,0,1,Senior Manager,364305.0,0,Single,Has Car,0_child
51,Self Enquiry,2,780.0,Salaried,male,2.0,3.0,Standard,4.0,1,0,2,Senior Manager,383685.0,0,Single,Has Car,0_child
35,Company Invited,1,1020.0,Salaried,female,2.0,3.0,Standard,4.0,5,0,2,Senior Manager,367800.0,0,Divorced,Has Car,0_child
55,Company Invited,2,420.0,Salaried,male,2.0,3.0,Deluxe,4.0,2,0,2,AVP,480000.0,1,Divorced,Has Car,0_child
36,Company Invited,2,540.0,Small Business,male,2.0,4.0,Standard,4.0,2,0,1,Senior Manager,424365.0,0,Single,No Car,0_child
37,Company Invited,2,900.0,Small Business,male,2.0,3.0,Deluxe,4.0,7,0,2,Manager,310995.0,0,Divorced,No Car,0_child
28,Company Invited,3,,Salaried,male,2.0,3.0,Deluxe,5.0,3,0,2,Manager,394320.0,0,Divorced,No Car,0_child
51,Self Enquiry,1,720.0,Salaried,female,2.0,3.0,Standard,4.0,4,0,1,Senior Manager,360225.0,0,Single,Has Car,0_child
40,Company Invited,2,600.0,Salaried,male,2.0,4.0,Basic,4.0,2,0,2,Executive,263700.0,1,Single,No Car,0_child
52,Self Enquiry,2,1740.0,Small Business,female,2.0,4.0,Standard,5.0,5,0,2,Senior Manager,377760.0,0,Single,No Car,0_child
42,Self Enquiry,2,600.0,Salaried,male,2.0,3.0,Deluxe,4.0,1,0,2,Manager,276255.0,0,Divorced,Has Car,0_child
46,Self Enquiry,3,540.0,Salaried,female,2.0,3.0,Deluxe,5.0,2,0,2,Manager,438435.0,0,Divorced,Has Car,0_child
40,Company Invited,2,540.0,Small Business,male,2.0,3.0,Deluxe,4.0,2,0,1,AVP,373005.0,0,Divorced,No Car,0_child
44,Self Enquiry,1,600.0,Small Business,female,2.0,3.0,Basic,4.0,1,0,2,Executive,264555.0,0,Divorced,Has Car,0_child
50,Company Invited,1,420.0,Salaried,male,2.0,3.0,Standard,4.0,4,0,1,Senior Manager,336270.0,0,Single,Has Car,0_child
22,Self Enquiry,3,480.0,Salaried,female,2.0,3.0,Basic,5.0,1,0,2,Executive,256425.0,0,Single,Has Car,0_child
33,Self Enquiry,2,360.0,Large Business,female,2.0,3.0,Deluxe,4.0,2,0,1,Manager,313920.0,0,Divorced,No Car,0_child
56,Self Enquiry,1,1020.0,Salaried,female,2.0,3.0,Deluxe,4.0,4,0,2,AVP,470400.0,0,Married,Has Car,0_child
46,Company Invited,2,1080.0,Small Business,male,2.0,3.0,Deluxe,4.0,1,0,2,AVP,420000.0,0,Divorced,No Car,0_child
20,Company Invited,3,540.0,Salaried,female,2.0,3.0,Standard,4.0,8,0,2,Senior Manager,376350.0,0,Single,Has Car,0_child
53,Self Enquiry,1,1680.0,Small Business,male,3.0,5.0,Deluxe,3.0,7,0,2,AVP,483405.0,0,Married,Has Car,1_child
29,Self Enquiry,2,900.0,Salaried,male,4.0,4.0,Standard,4.0,3,0,3,Senior Manager,417735.0,0,Single,Has Car,1_child
23,Self Enquiry,2,720.0,Salaried,female,3.0,4.0,Basic,3.0,5,0,3,Executive,309450.0,0,Divorced,Has Car,2_child
20,Self Enquiry,2,2100.0,Salaried,male,3.0,4.0,Deluxe,3.0,3,0,4,Manager,345480.0,0,Single,Has Car,2_child
55,Self Enquiry,2,540.0,Salaried,male,3.0,4.0,Basic,3.0,5,0,4,AVP,485325.0,0,Divorced,Has Car,2_child
23,Self Enquiry,2,600.0,Small Business,male,3.0,5.0,Basic,4.0,3,0,2,Executive,310425.0,1,Single,No Car,1_child
49,Self Enquiry,2,900.0,Salaried,female,3.0,5.0,Deluxe,3.0,5,0,2,Manager,426540.0,0,Divorced,Has Car,1_child
34,Self Enquiry,2,420.0,Salaried,male,3.0,5.0,Standard,3.0,2,0,1,Senior Manager,335730.0,0,Married,Has Car,1_child
39,Company Invited,2,1860.0,Small Business,female,3.0,5.0,Deluxe,3.0,7,0,2,Manager,359385.0,0,Divorced,No Car,1_child
26,Company Invited,3,660.0,Small Business,female,2.0,3.0,Basic,4.0,2,1,2,Executive,257745.0,1,Single,Has Car,0_child
30,Company Invited,3,1080.0,Salaried,female,2.0,3.0,Deluxe,4.0,1,1,2,Manager,344640.0,0,Married,No Car,0_child
50,Company Invited,1,960.0,Salaried,male,2.0,3.0,Standard,4.0,5,1,1,Senior Manager,376815.0,0,Single,Has Car,0_child
57,Self Enquiry,1,480.0,Salaried,male,2.0,3.0,Standard,4.0,20,1,2,Senior Manager,379545.0,0,Single,Has Car,0_child
39,Self Enquiry,2,1680.0,Small Business,male,4.0,4.0,Deluxe,3.0,7,0,2,Manager,350565.0,0,Married,Has Car,3_child
43,Self Enquiry,2,1980.0,Salaried,male,3.0,5.0,Deluxe,3.0,3,1,2,Manager,326775.0,0,Married,Has Car,1_child
49,Self Enquiry,1,900.0,Salaried,female,3.0,5.0,Deluxe,3.0,2,0,2,Manager,378000.0,0,Divorced,Has Car,1_child
40,Self Enquiry,1,1860.0,Salaried,female,3.0,5.0,Deluxe,3.0,12,0,1,Manager,344805.0,0,Single,No Car,1_child
30,Company Invited,1,1080.0,Salaried,female,3.0,5.0,Deluxe,3.0,3,0,2,Manager,316740.0,0,Married,No Car,1_child
42,Company Invited,1,1260.0,Salaried,male,3.0,5.0,Standard,3.0,8,0,2,Senior Manager,347685.0,0,Divorced,Has Car,1_child
39,Self Enquiry,1,420.0,Salaried,female,3.0,5.0,Basic,3.0,3,0,1,Executive,317370.0,0,Single,Has Car,2_child
39,Self Enquiry,1,600.0,Salaried,male,3.0,5.0,Basic,4.0,3,0,1,Executive,300000.0,0,Married,No Car,1_child
50,Self Enquiry,1,840.0,Salaried,male,3.0,5.0,Standard,3.0,2,0,1,Senior Manager,431370.0,0,Single,No Car,2_child
37,Self Enquiry,1,1980.0,Small Business,female,3.0,5.0,Deluxe,3.0,7,0,2,Manager,350000.0,0,Single,No Car,1_child
21,Company Invited,2,660.0,Small Business,female,3.0,5.0,Basic,3.0,3,0,3,Executive,310545.0,0,Married,No Car,2_child
45,Self Enquiry,2,1980.0,Small Business,female,3.0,5.0,Deluxe,3.0,3,0,3,Manager,347445.0,0,Divorced,No Car,2_child
31,Self Enquiry,1,1380.0,Salaried,male,3.0,5.0,Basic,3.0,3,0,2,Executive,536850.0,0,Single,No Car,2_child
20,Self Enquiry,1,600.0,Small Business,male,3.0,4.0,Basic,3.0,3,0,4,Executive,324960.0,1,Divorced,Has Car,2_child
32,Self Enquiry,1,660.0,Small Business,male,3.0,4.0,Basic,3.0,6,0,4,Executive,318795.0,0,Married,Has Car,2_child
31,Company Invited,2,900.0,Small Business,female,2.0,2.0,Deluxe,3.0,3,0,3,Manager,381195.0,0,Married,Has Car,1_child
31,Company Invited,3,1440.0,Small Business,male,4.0,5.0,Basic,3.0,28,0,1,Executive,324885.0,1,Single,Has Car,2_child
37,Self Enquiry,2,1020.0,Small Business,female,4.0,4.0,Deluxe,3.0,3,0,1,Manager,325485.0,0,Divorced,No Car,1_child
36,Self Enquiry,1,420.0,Large Business,male,3.0,5.0,Basic,3.0,2,0,2,Executive,407940.0,1,Single,No Car,1_child
29,Self Enquiry,1,480.0,Salaried,female,3.0,5.0,Basic,3.0,3,0,2,Executive,297435.0,0,Single,Has Car,2_child
53,Self Enquiry,1,480.0,Salaried,male,4.0,5.0,Deluxe,3.0,5,0,4,Manager,382575.0,0,Divorced,Has Car,3_child
36,Self Enquiry,1,720.0,Salaried,male,3.0,4.0,Basic,3.0,20,0,3,Executive,272685.0,0,Married,No Car,2_child
25,Self Enquiry,2,540.0,Salaried,female,3.0,1.0,Basic,3.0,3,0,4,Executive,309435.0,0,Married,Has Car,2_child
57,Self Enquiry,1,900.0,Small Business,male,3.0,5.0,Deluxe,3.0,3,0,1,AVP,417180.0,0,Married,No Car,2_child
26,Self Enquiry,1,900.0,Small Business,male,4.0,4.0,Basic,3.0,7,0,2,Executive,310455.0,0,Married,No Car,2_child
38,Self Enquiry,2,1020.0,Small Business,male,4.0,4.0,Deluxe,3.0,2,0,1,Manager,465885.0,0,Divorced,No Car,2_child
45,Company Invited,2,780.0,Small Business,female,2.0,3.0,Deluxe,3.0,1,0,1,Manager,354165.0,0,Divorced,Has Car,0_child
52,Self Enquiry,2,780.0,Large Business,male,2.0,3.0,Standard,3.0,5,0,2,Senior Manager,371505.0,0,Married,No Car,1_child
53,Self Enquiry,2,540.0,Salaried,female,2.0,3.0,Standard,3.0,7,0,1,Manager,375840.0,1,Single,No Car,1_child
38,Self Enquiry,2,480.0,Large Business,male,2.0,3.0,Deluxe,3.0,28,0,2,Manager,300000.0,0,Single,Has Car,0_child
22,Self Enquiry,2,720.0,Small Business,female,2.0,3.0,Basic,3.0,3,0,2,Executive,255525.0,1,Single,No Car,1_child
31,Self Enquiry,2,480.0,Small Business,female,2.0,3.0,Basic,3.0,4,0,2,Executive,251415.0,0,Married,Has Car,0_child
20,Self Enquiry,2,1020.0,Small Business,female,2.0,3.0,Standard,3.0,3,0,2,Senior Manager,256995.0,0,Married,Has Car,0_child
0,Self Enquiry,2,900.0,Small Business,male,2.0,3.0,Deluxe,3.0,2,0,2,Manager,,0,Single,No Car,0_child
43,Self Enquiry,3,,Small Business,female,2.0,3.0,Deluxe,3.0,3,0,1,Manager,320000.0,0,Divorced,Has Car,0_child
29,Company Invited,1,480.0,Small Business,female,4.0,4.0,Basic,3.0,12,0,1,Executive,322395.0,0,Single,Has Car,1_child
51,Self Enquiry,1,1200.0,Salaried,male,2.0,3.0,Standard,3.0,8,0,4,Senior Manager,370000.0,0,Married,Has Car,1_child
