TypeofContact,CityTier,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,customer_info,ProdTaken,age,duration
Self Enquiry,1,Salaried,Female,2.0,3.0,Super Deluxe,3.0,3,1,1,AVP,483255.0,離婚済み、車未所持、子供無し,0,60,660.0
Company Invited,1,Salaried,Male,2.0,3.0,King,3.0,2,1,1,VP,479070.0,結婚済み　車保有 1児,0,54,600.0
Company Invited,1,Salaried,Male,2.0,4.0,Standard,4.0,4,0,3,Senior Manager,433890.0,結婚済み、自動車未所有、子供なし,0,46,480.0
Company Invited,2,Salaried,Male,2.0,3.0,Basic,5.0,3,0,4,Executive,264705.0,独身、乗用車所持、子供ゼロ,1,30,480.0
Company Invited,1,Salaried,fe male,2.0,3.0,Standard,4.0,1,0,4,Senior Manager,362640.0,"未婚,車所持,子供なし",0,30,960.0
Self Enquiry,3,Salaried,Male,2.0,3.0,Standa𝘳d,4.0,2,0,3,Senior Manager,357420.0,結婚済み 自動車所有 子供なし,0,31,420.0
Company Invited,1,Salaried,Ｆｅｍａｌｅ,2.0,4.0,Standard,4.0,2,0,4,Senior Manager,372165.0,離婚済み 乗用車所持 子供なし,0,34,480.0
Self Enquiry,1,Salaried,Female,2.0,3.0,Basic,4.0,4,0,3,Executive,265920.0,独身、自動車未所有、子供なし,0,38,900.0
Self Enquiry,1,Salaried,Male,2.0,3.0,super deluxe,4.0,1,0,5,AVP,412140.0,離婚済み　自動車所有　子供無し,0,52,1020.0
Company Invited,1,Salaried,Female,2.0,3.0,standard,4.0,4,0,3,Senior Manager,391035.0,独身、車保有なし、子供なし,0,48,480.0
Company Invited,1,Salaried,Male,2.0,3.0,super deluxe,4.0,5,0,4,AVP,374025.0,離婚済み／自動車所有／子供なし,0,60,900.0
Self Enquiry,1,Salaried,Female,4.0,5.0,Basic,4.0,年に2回,0,4,Executiѵe,323850.0,離婚済み、車保有なし、3児,1,22,600.0
Company Invited,3,Small Business,Female,3.0,4.0,Basic,4.0,4,0,4,Executive,263265.0,独身	自動車未所有	子供無し,0,46,420.0
Company Invited,3,Small Business,female,3.0,4.0,Basic,4.0,1,0,3,Executive,254295.0,"離婚済み,車未所持,非育児家庭",0,33,840.0
Self Enquiry,2,Salaried,Female,2.0,3.0,Standard,4.0,5,1,3,Senior Manager,379140.0,未婚 自家用車なし 子供無し,0,36,480.0
Company Invited,1,Salaried,Male,2.0,3.0,Deluxe,4.0,1,1,4,Manager,318720.0,離婚済み/車未所持/子供無し,0,52,780.0
Company Invited,3,Salaried,Fe Male,2.0,3.0,Standard,4.0,1,1,3,Senior Manager,355950.0,未婚、自動車所有、子供なし,1,47,660.0
Company Invited,1,Salaried,Fe Male,2.0,3.0,Standard,4.0,4,1,3,Senior Manager,月収37.0万円,離婚済み／自動車所有／子供無し,0,55,420.0
Company Invited,1,Salaried,male,3.0,4.0,Basic,3.0,5,1,4,Executive,311820.0,離婚済み、車未所持、子供1人,1,43,1620.0
Self Enquiry,1,Small Business,Male,2.0,4.0,Basic,4.0,7,0,3,Executive,月収31.0万円,独身 乗用車なし　こども1人,0,28,900.0
Company Invited,1,Small Business,FEMALE,2.0,4.0,Basic,4.0,5,0,4,Executive,321225.0,結婚済み、車所持、子供なし,0,44,480.0
Self Enquiry,2,Salaried,Male,4.0,4.0,Deluxe,4.0,3,0,2,Manager,363240.0,結婚済み	車未所持	子供有り 2人,0,20,1860.0
Self Enquiry,2,Small Business,Female,4.0,5.0,BASIC,3.0,2,0,2,Executive,495345.0,独身/車未所持/子供1人,0,22,660.0
Self Enquiry,2,Small Business,Female,4.0,5.0,Deluxe,3.0,2,0,2,Senior Manager,448110.0,結婚済み	自動車所有	こども1人,0,28,1080.0
Self Enquiry,2,Small Business,Male,3.0,4.0,Basic,3.0,6,0,4,Executive,303285.0,未婚、自動車未所有、こども2人,0,32,720.0
Self Enquiry,2,Small Business,male,3.0,5.0,Deluxe,3.0,3,0,3,Managеr,月収40.0万円,結婚済み 車未所持　子供有り 1人,0,30,1500.0
Self Enquiry,2,Small Business,Female,3.0,5.0,Deluxe,3.0,年に3回,0,3,Manager,371280.0,未婚、自家用車なし、こども1人,0,33,1680.0
Self Enquiry,2,Small Business,male,3.0,4.0,Standard,3.0,2,0,4,Senior Manager,324900.0,離婚済み　自動車未所有　子供1人,0,40,1860.0
Self Enquiry,3,Small Business,Male,3.0,4.0,Basic,3.0,2,0,4,Executive,343140.0,独身、車なし、こども1人,0,38,2100.0
Self Enquiry,1,Large Business,Male,4.0,5.0,basic,3.0,3,0,1,Executiѵe,314730.0,"結婚済み,車保有,こども2人",0,25,960.0
Self Enquiry,3,Salaried,Male,3.0,4.0,Deluxe,3.0,3,0,3,Manager,月収37.0万円,離婚済み　車所持　子供1人,0,31,780.0
Self Enquiry,2,Salaried,Ｆｅｍａｌｅ,3.0,4.0,Basic,3.0,5,0,5,Executive,343140.0,独身、自動車未所有、子供2人,0,50,420.0
Company Invited,3,Small Business,Female,3.0,4.0,Basıc,3.0,3,1,3,Executive,326625.0,独身　車未所持　こども1人,1,20,960.0
Company Invited,2,Small Business,Male,1.0,3.0,Basic,3.0,2,0,4,Executive,月収24.0万円,独身	車所持	子供なし,1,23,1380.0
Company Invited,2,Salaried,Male,1.0,1.0,Basic,3.0,年に2回,0,4,Executive,253845.0,"結婚済み、車所持,無子",1,32,1860.0
Self Enquiry,2,Salaried,Female,1.0,1.0,Standard,3.0,5,0,3,Senior Manager,328320.0,結婚済み 自家用車あり 非育児家庭,0,34,1260.0
Company Invited,2,Small Business,Male,1.0,1.0,Basic,3.0,2,1,3,Executive,257895.0,結婚済み、車所持、子供無し,1,27,1080.0
Company Invited,2,Salaried,Ｆｅｍａｌｅ,1.0,4.0,Super Deluxe,5.0,2,1,4,AVP,557415.0,結婚済み、車あり、子供なし,0,52,480.0
Self Enquiry,1,Large Business,Male,4.0,4.0,Basic,3.0,7,0,2,Executive,321030.0,結婚済み/自家用車あり/子供3人,0,37,480.0
Self Enquiry,1,Small Business,Male,3.0,4.0,Basic,3.0,3,1,3,Executive,338505.0,結婚済み、車所持、2児,0,37,480.0
Self Enquiry,1,Salaried,Ｍａｌｅ,3.0,3.0,King,3.0,6,0,5,VP,572580.0,"結婚済み,車所持,子供の数不明",0,51,540.0
Company Invited,2,Small Business,Female,4.0,5.0,BASIC,3.0,年に3回,0,2,Executive,月収35.0万円,"結婚済み,車所持,こども2人",0,25,900.0
Self Enquiry,1,Salaried,Male,4.0,4.0,king,3.0,3.0,0,2,VP,539880.0,独身、車所持、こども3人,0,53,420.0
Self Enquiry,1,Salaried,Male,3.0,6.0,Standard,3.0,7,0,4,Senior Manager,509760.0,結婚済み、自家用車なし、こども2人,0,40,420.0
Company Invited,1,Salaried,Female,4.0,5.0,Basic,3.0,4,0,2,Executive,326445.0,"結婚済み
車未所持
子供3人",0,36,480.0
Self Enquiry,2,Salaried,Female,1.0,3.0,Deluxe,3.0,2,0,4,Manager,月収20.0万円,独身　自家用車あり　子供なし,0,38,960.0
Self Enquiry,3,Small Business,female,3.0,4.0,DELUXE,4.0,7,0,3,Manager,415905.0,独身 車未所持 子供有り(1人),0,50,900.0
Self Enquiry,3,Salaried,male,2.0,3.0,Deluxe,3.0,3,1,1,Manager,354330.0,未婚 自家用車なし 子供1人,0,27,960.0
Self Enquiry,3,Salaried,FEMALE,1.0,3.0,super deluxe,4.0,4,0,4,AVP,521745.0,"独身
車所持
子供なし",0,45,960.0
Self Enquiry,1,Small Business,Male,3.0,4.0,Super Deluxe,3.0,7,0,3,AVP,505860.0,離婚済み 車あり 子供有り(2人),0,58,480.0
Self Enquiry,2,Small Business,Female,3.0,5.0,Deluxe,3.0,4,0,3,Manager,261600.0,離婚済み、自動車未所有、子供ゼロ,0,31,540.0
Company Invited,2,Small Business,Male,3.0,5.0,Deluxe,3.0,2,0,3,Manager,336435.0,"未婚,車未所持,子供1人",0,29,660.0
Self Enquiry,2,Large Business,Male,3.0,5.0,Basic,4.0,6,0,4,Executive,月収30.0万円,"結婚済み,自家用車あり,子供1人",1,36,660.0
Company Invited,3,Small Business,Fe Male,3.0,5.0,Standard,3.0,5,0,5,Senior Manager,393225.0,未婚、自動車所有、子供1人,0,53,1260.0
Self Enquiry,1,Salaried,MALE,3.0,4.0,Basıc,3.0,7,1,3,Executive,537795.0,結婚済み/車所持/子供2人,1,52,960.0
Self Enquiry,2,Small Business,Female,3.0,4.0,Deluxe,3.0,3,1,3,Manager,月収35.0万円,結婚済み/車所持/子供1人,0,36,1980.0
Self Enquiry,2,Small Business,Female,4.0,4.0,Deluxe,3.0,2,0,3,Manager,355110.0,離婚済み　自動車所有　こども1人,0,46,1920.0
Self Enquiry,2,Salaried,male,3.0,5.0,Basic,3.0,3,0,4,Executive,月収30.0万円,結婚済み 車未所持 子供有り 1人,0,36,900.0
Company Invited,3,Salaried,male,3.0,5.0,Deluxe,4.0,年に3回,0,3,Manager,325380.0,離婚済み 車所持 子供1人,0,44,420.0
Company Invited,2,Salaried,Fe Male,3.0,5.0,Deluxe,3.0,年に3回,0,4,Manager,350640.0,"未婚,自動車未所有,子供有り(1人)",0,41,480.0
Self Enquiry,2,Salaried,male,3.0,5.0,Deluxe,3.0,3,0,4,Manager,307770.0,離婚済み、車所持、1児,1,40,780.0
Self Enquiry,1,Salaried,female,3.0,5.0,SUPER DELUXE,5.0,3,0,2,AVP,月収50.0万円,"結婚済み,車保有なし,子供の数不明",0,41,480.0
Self Enquiry,2,Salaried,Male,3.0,5.0,Deluxe,3.0,3,1,3,Manager,424605.0,結婚済み、自家用車あり、1児,0,43,660.0
Company Invited,1,Small Business,Fe Male,3.0,5.0,Deluxe,3.0,7,0,3,Manager,327090.0,未婚／車所持／1児,0,40,540.0
Company Invited,2,Salaried,Male,4.0,5.0,DELUXE,3.0,3,0,2,Manager,356595.0,未婚　自動車未所有　子供有り(1人),0,51,660.0
Self Enquiry,1,Salaried,male,3.0,5.0,Deluxe,3.0,3,0,3,Manager,月収30.0万円,結婚済み／自動車未所有／子供1人,0,45,840.0
Company Invited,1,Salaried,Female,3.0,5.0,Standard,4.0,1,0,4,Senior Manager,443070.0,離婚済み/車未所持/子供1人,0,41,360.0
Self Enquiry,2,Small Business,female,3.0,5.0,Deluxe,3.0,3,0,4,Manager,348495.0,結婚済み 自動車未所有 子供1人,0,54,1500.0
Self Enquiry,2,Small Business,Female,3.0,5.0,Deluxe,3.0,3,0,3,Manager,333825.0,結婚済み、自動車未所有、子供1人,0,33,660.0
Self Enquiry,1,Salaried,Male,4.0,5.0,Basic,3.0,3,0,2,Executive,369750.0,結婚済み、車所持、子供2人,0,55,420.0
Self Enquiry,1,Salaried,Ｍａｌｅ,3.0,5.0,Deluxe,3.0,2,0,4,Manager,299895.0,結婚済み　車未所持　子供1人,0,37,1080.0
Self Enquiry,1,Salaried,Male,3.0,5.0,Deluxe,3.0,2,0,4,Manager,399450.0,"結婚済み,自動車未所有,こども1人",0,45,420.0
Self Enquiry,1,Salaried,Female,3.0,5.0,Basic,3.0,3,0,4,Executive,349305.0,結婚済み、車保有、子供2人,0,23,360.0
Self Enquiry,2,Small Business,Female,3.0,4.0,Super Deluxe,3.0,5,0,3,Senior Manager,451575.0,結婚済み、車所持、子供2人,0,53,1680.0
Self Enquiry,1,Small Business,FEMALE,4.0,5.0,basic,3.0,5,0,4,Executive,317580.0,結婚済み、車所持、子供有り(1人),0,40,660.0
Self Enquiry,2,Salaried,Male,4.0,5.0,Deluxe,3.0,5,0,4,Manager,月収34.0万円,未婚 車未所持 こども1人,0,41,1980.0
Company Invited,1,Salaried,male,4.0,5.0,Deluxe,3.0,3,0,2,Managеr,月収33.0万円,結婚済み、車未所持、こども2人,0,36,1860.0
Self Enquiry,2,Salaried,Male,1.0,4.0,SUPER DELUXE,5.0,2,1,1,AVP,544125.0,離婚済み 車所持 子供無し,0,55,900.0
Self Enquiry,3,Salaried,Male,3.0,4.0,King,3.0,年に2回,0,3,VP,551265.0,結婚済み 車未所持 子供有り(1人),0,58,780.0
Self Enquiry,1,Small Business,Female,3.0,5.0,Basic,4.0,7,0,4,Executive,月収30.0万円,結婚済み 自動車未所有 子の数不詳,0,36,720.0
Self Enquiry,1,Large Business,Female,4.0,4.0,Standard,3.0,5,0,5,Senior Manager,457125.0,結婚済み、車所持、子供1人,0,54,540.0
Self Enquiry,1,Salaried,female,4.0,4.0,Deluxe,3.0,5,0,5,Manager,月収40.0万円,結婚済み 車所持 こども1人,0,58,420.0
Self Enquiry,1,Small Business,Female,4.0,4.0,Super Deluxe,3.0,5,0,3,AVP,559050.0,結婚済み 自動車未所有 こども1人,0,43,1560.0
Self Enquiry,1,Small Business,Ｍａｌｅ,4.0,5.0,Deluxe,3.0,3,0,4,Manager,324360.0,結婚済み、乗用車所持、子供2人,0,40,600.0
Self Enquiry,1,Salaried,Ｍａｌｅ,2.0,3.0,King,3.0,年に4回,0,5,VP,545985.0,結婚済み／車所持／子供1人,0,57,480.0
Self Enquiry,1,Salaried,ＭＡＬＥ,2.0,4.0,Standard,3.0,5,0,3,Senior Manager,364665.0,未婚、車未所持、子供なし,0,46,840.0
Company Invited,3,Small Business,Female,2.0,3.0,basic,3.0,2,0,4,Executive,255750.0,"離婚済み、自家用車あり,子供無し",0,27,840.0
Self Enquiry,2,Small Business,male,2.0,3.0,Deluxe,3.0,5,0,4,Manager,370995.0,結婚済み 車所持 子供無し,0,33,1020.0
Company Invited,2,Small Business,Male,2.0,3.0,Basic,3.0,年に3回,0,4,Executive,270405.0,独身 自動車未所有 子供なし,1,25,960.0
Company Invited,3,Small Business,Female,1.0,3.0,Super Deluxe,4.0,1,0,2,AVP,520935.0,独身 自動車所有 子供無し,0,43,960.0
Self Enquiry,2,Small Business,FEMALE,3.0,5.0,Deluxe,3.0,3,0,3,Manager,414270.0,未婚 車所持 1児,0,34,1920.0
Self Enquiry,2,Salaried,male,2.0,3.0,KING,3.0,半年に1回,0,4,VP,320115.0,独身	自動車未所有	子供1人,0,32,1380.0
Self Enquiry,2,Small Business,male,2.0,3.0,basic,3.0,2,1,3,Executive,263250.0,結婚済み、車所持、子供有り 1人,0,22,480.0
Self Enquiry,2,Small Business,ｍａｌｅ,3.0,4.0,Deluxe,3.0,2,0,5,Manager,358950.0,結婚済み、車未所持、子供1人,0,44,2040.0
Company Invited,2,Small Business,Female,3.0,4.0,Basic,3.0,2,0,3,Executive,308520.0,離婚済み、自動車所有、子供1人,0,23,780.0
Self Enquiry,3,Small Business,FEMALE,3.0,4.0,DELUXE,4.0,5,0,4,Manager,327000.0,結婚済み 車所持 こども1人,0,32,780.0
Self Enquiry,2,Small Business,Fe Male,3.0,4.0,deluxe,3.0,3,0,3,Manager,月収34.0万円,結婚済み 自動車所有 こども1人,0,38,2040.0
Self Enquiry,3,Small Business,Ｆｅｍａｌｅ,3.0,4.0,Basic,4.0,3,0,3,Executive,月収30.0万円,離婚済み	自動車未所有	子供1人,1,29,780.0
Self Enquiry,2,Small Business,Male,3.0,4.0,Deluxe,3.0,2,0,4,Manager,353820.0,"未婚、自家用車なし,子供有り 1人",0,42,1860.0
Company Invited,3,Small Business,fe male,3.0,4.0,Deluxe,4.0,2,0,3,Manager,404625.0,"未婚、車所持,こども2人",0,47,1620.0
Company Invited,3,Small Business,Male,3.0,4.0,Deluxe,3.0,2,0,3,Manager,311250.0,結婚済み 車保有　こども1人,0,40,540.0
Self Enquiry,2,Salaried,Female,2.0,3.0,Super Deluxe,3.0,5,1,5,АVP,月収40.0万円,結婚済み、自家用車あり、子供無し,1,50,540.0
Company Invited,2,Salaried,MALE,3.0,4.0,Deluxe,3.0,5,0,4,Manager,300765.0,結婚済み 車未所持 こども1人,0,45,780.0
Self Enquiry,2,Salaried,male,3.0,5.0,Deluxe,4.0,3,0,3,Manager,338700.0,結婚済み 車未所持 子供1人,0,30,600.0
Self Enquiry,2,Salaried,Male,3.0,4.0,Deluxe,3.0,3,0,4,Manager,月収40.0万円,結婚済み／車保有なし／こども1人,0,30,1560.0
Self Enquiry,2,Salaried,Female,3.0,4.0,Basic,3.0,5,0,3,Executive,月収31.0万円,結婚済み/自動車未所有/こども1人,0,24,840.0
Self Enquiry,2,Salaried,Female,3.0,4.0,Deluxe,3.0,5,0,4,Manager,312330.0,結婚済み、自動車未所有、子供1人,0,32,1740.0
Self Enquiry,1,Small Business,ｍａｌｅ,2.0,4.0,Basic,3.0,2,0,3,Executive,256650.0,結婚済み、車所持、子供なし,0,35,900.0
Company Invited,1,Small Business,ｆｅｍａｌｅ,2.0,3.0,Basic,3.0,1,0,4,Executive,255690.0,"結婚済み,車未所持,子供なし",0,29,960.0
Company Invited,2,Salaried,Male,2.0,300.0,Standard,3.0,2,0,3,Senior Manager,371025.0,独身、自家用車あり、子供ゼロ,0,19,720.0
Self Enquiry,1,Salaried,Male,2.0,4.0,king,3.0,3,0,3,Executive,月収30.0万円,結婚済み 車未所持 こども1人,0,34,960.0
Self Enquiry,2,Salaried,male,3.0,4.0,Deluxe,4.0,2,1,4,Manager,301365.0,結婚済み/車未所持/子供1人,0,28,540.0
Self Enquiry,2,Small Business,male,4.0,5.0,deluxe,3.0,3,0,5,Manager,384120.0,離婚済み 車所持 子供1人,0,53,480.0
Self Enquiry,1,Large Business,Male,3.0,4.0,Basic,3.0,5,0,4,Executive,313740.0,"離婚済み、自動車所有,こども1人",0,34,540.0
Self Enquiry,1,Small Business,male,3.0,4.0,Basic,3.0,年に4回,0,3,Executive,341520.0,"結婚済み、車所持,こども2人",0,46,420.0
Self Enquiry,1,Small Business,Ｍａｌｅ,3.0,4.0,Basic,3.0,7,0,3,Executive,322845.0,結婚済み、車未所持、子供2人,0,38,420.0
Self Enquiry,1,Small Business,FEMALE,3.0,4.0,Standard,3.0,3,0,3,Senior Manager,393780.0,"結婚済み,車未所持、子供1人",0,46,420.0
Company Invited,1,Small Business,female,3.0,4.0,Basic,3.0,7,0,4,Executive,347955.0,結婚済み	車未所持	子供2人,0,53,540.0
Self Enquiry,1,Small Business,Male,3.0,4.0,Basic,3.0,5,0,4,Executive,259935.0,離婚済み、乗用車所持、こども1人,0,40,1260.0
Self Enquiry,1,Large Business,Ｍａｌｅ,3.0,4.0,Basic,3.0,5,0,3,Executive,月収27.0万円,結婚済み／自動車未所有/子供1人,0,29,720.0
Self Enquiry,1,Small Business,ＭＡＬＥ,3.0,4.0,Deluxe,3.0,7,0,5,Manager,363315.0,結婚済み、車所持、子供1人,0,44,540.0
Self Enquiry,1,Large Business,MALE,3.0,4.0,Basic,4.0,3,0,3,Executive,314010.0,未婚、車所持、子供有り(1人),0,26,660.0
Company Invited,1,Large Business,Male,3.0,5.0,Basic,4.0,7,0,4,Executive,月収30.0万円,"結婚済み、自動車未所有,子供有り 1人",0,30,1140.0
Self Enquiry,1,Small Business,Male,3.0,4.0,Basic,3.0,2,0,3,Exеcｕtive,月収40.0万円,結婚済み/乗用車所持/こども1人,0,39,540.0
Self Enquiry,1,Small Business,Female,3.0,4.0,Basic,3.0,7,0,3,Executive,310680.0,離婚済み/車所持/こども1人,0,27,720.0
Self Enquiry,1,Small Business,Male,3.0,4.0,DELUXE,3.0,5,0,3,Manager,323685.0,"結婚済み
自動車未所有
子供有り 1人",0,40,2100.0
Self Enquiry,1,Small Business,ｆｅｍａｌｅ,3.0,4.0,Basiс,4.0,3,0,3,Executive,317550.0,結婚済み／車未所持／子供2人,0,52,480.0
Self Enquiry,1,Small Business,Female,3.0,4.0,Basic,3.0,年に3回,0,3,Executive,259650.0,結婚済み、自家用車あり、子供1人,0,31,840.0
Company Invited,1,Salaried,Male,4.0,4.0,Basic,3.0,2,1,3,Executive,月収30.0万円,結婚済み、自動車未所有、子供1人,1,39,1320.0
Self Enquiry,1,Salaried,Ｆｅｍａｌｅ,3.0,5.0,Deluxe,3.0,3,0,4,Executive,320265.0,結婚済み、車未所持、子供2人,0,34,720.0
Self Enquiry,1,Salaried,Female,3.0,5.0,Basic,3.0,3,0,4,Executive,343140.0,結婚済み、自動車所有、こども1人,0,38,780.0
Company Invited,1,Salaried,female,3.0,4.0,Standard,3.0,5,0,3,Senior Manager,433545.0,結婚済み／車未所持／こども1人,0,36,840.0
Self Enquiry,1,Salaried,Male,3.0,4.0,Deluxe,3.0,5,0,3,Manager,434235.0,結婚済み 自動車未所有 子供1人,0,40,960.0
Self Enquiry,1,Salaried,Female,3.0,4.0,Basic,3.0,年に3回,0,4,Executive,298485.0,結婚済み、自動車所有、こども2人,0,30,600.0
Self Enquiry,1,Small Business,Female,3.0,4.0,Basic,3.0,5,1,3,Executive,314010.0,離婚済み 自動車未所有 子供2人,0,45,900.0
Self Enquiry,1,Salaried,male,4.0,4.0,Deluxe,3.0,3,0,5,Manager,326400.0,結婚済み	自家用車なし	子供1人,0,38,900.0
Self Enquiry,1,Small Business,Male,2.0,4.0,Basic,3.0,4,0,3,Executive,479325.0,結婚済み、自動車所有、子供無し,0,39,900.0
Self Enquiry,1,Small Business,MALE,2.0,3.0,Basic,4.0,2,0,2,Executive,259545.0,結婚済み/車所持/子供なし,0,39,540.0
Company Invited,2,Small Business,Female,2.0,4.0,basic,3.0,2,0,3,Executive,259050.0,離婚済み、車なし、子供なし,0,38,960.0
Self Enquiry,1,Small Business,Male,4.0,6.0,Basıc,3.0,3,0,4,Executive,358755.0,"未婚,自動車未所有,1児",0,35,1560.0
Self Enquiry,1,Salaried,Male,2.0,3.0,King,3.0,5,0,3,VP,540510.0,独身 自動車未所有 子供1人,0,43,420.0
Company Invited,2,Small Business,Female,2.0,4.0,Basic,3.0,3,1,3,Executive,月収30.0万円,結婚済み 車なし 子供1人,1,49,1020.0
Self Enquiry,1,Small Business,female,4.0,5.0,Super Deluxe,5.0,3,0,3,ΑVP,月収50.0万円,結婚済み 車所持 子供の数不明,0,30,480.0
Self Enquiry,1,Small Business,female,3.0,5.0,Basic,5.0,2,0,2,Executive,449250.0,離婚済み、車未所持、子供の数不明,0,33,420.0
Self Enquiry,1,Salaried,Male,2.0,3.0,King,3.0,2,0,5,VP,424020.0,結婚済み　自動車所有　子供なし,0,51,600.0
Self Enquiry,3,Small Business,female,3.0,4.0,Deluxe,3.0,2,0,2,Manager,月収37.0万円,"離婚済み、車未所持,子供2人",0,29,900.0
Self Enquiry,2,Small Business,Male,2.0,3.0,Deluxe,3.0,3,0,4,Manager,302340.0,結婚済み 自動車未所有 子供なし,0,36,900.0
Company Invited,3,Small Business,Male,2.0,3.0,Basic,3.0,2,0,3,Executive,月収26.0万円,独身、自家用車あり、子供無し,1,22,1020.0
Self Enquiry,2,Small Business,male,2.0,3.0,Basic,3.0,3,0,3,Executive,296520.0,独身 自動車所有 子供1人,1,25,960.0
Self Enquiry,2,Large Business,female,2.0,3.0,Basic,3.0,4,0,3,Executive,263685.0,結婚済み、車未所持、子供無し,0,36,900.0
Self Enquiry,2,Small Business,MALE,2.0,3.0,Deluxe,3.0,年に3回,0,4,Manager,344595.0,結婚済み 車未所持 子供ゼロ,0,20,1380.0
Self Enquiry,2,Small Business,MALE,2.0,3.0,basic,3.0,2,0,4,Executive,月収30.0万円,離婚済み、車所持、子供なし,1,20,900.0
Self Enquiry,2,Large Business,Ｆｅｍａｌｅ,2.0,3.0,Deluxe,4.0,2,0,4,Manager,300195.0,離婚済み 自動車所有 子供なし,0,30,540.0
Self Enquiry,2,Small Business,female,2.0,4.0,Standard,3.0,年に3回,0,4,Senior Manager,356145.0,結婚済み 自家用車あり 子供なし,0,32,960.0
Company Invited,2,Small Business,female,2.0,3.0,Basic,3.0,3,0,3,Executive,月収30.0万円,未婚、車未所持、子供有り(1人),0,35,1020.0
Company Invited,2,Small Business,Female,2.0,3.0,Super Deluxe,3.0,7,0,3,Senior Manager,375825.0,独身 自家用車あり 非育児家庭,0,50,840.0
